IdSolic;StatusSolic;QuantSolic;Quant_Confirmada;Pendencias;DescricaoPendencias;obra;BaseOperacional;TipoSolic;titulo;DataSolic;DataCriacaoReserva;Processo;DataEstorno;Modified;DataSolicMod;DataPendencia;DataRegularizacao;Created;DataSolicPrev
ENC-20251010-1161840-222.0-15749361;Deletado;4,0;0,0;;;1161840;Bonfim;222;Er-Ccol-Pov-Mundo Novo 819-Mundo Novo;2025-10-10;2025-10-13;Encerramento;;2025-11-07;2025-11-07;;;2025-10-10;2025-10-14
ENC-20251010-1161840-222.0-15749363;Movimentado;172,0;8,0;;;1161840;Bonfim;222;Er-Ccol-Pov-Mundo Novo 819-Mundo Novo;2025-10-10;2025-10-13;Encerramento;;2025-10-16;;;;2025-10-10;2025-10-14
ENC-20251010-1161840-921.0-15749370;Movimentado;3,0;3,0;;;1161840;Bonfim;921;Er-Ccol-Pov-Mundo Novo 819-Mundo Novo;2025-10-10;2025-10-13;Encerramento;;2026-02-20;;;;2025-10-10;2025-10-14
ENC-20251010-1161840-922.0-15749434;Movimentado;7,0;7,0;;;1161840;Bonfim;922;Er-Ccol-Pov-Mundo Novo 819-Mundo Novo;2025-10-10;2025-10-13;Encerramento;;2026-02-20;2025-11-06;;;2025-10-10;2025-10-14
ENC-20251010-1163416-222.0-15743020;Movimentado;18,0;18,0;;;1163416;Juazeiro;222;Er Cind Pov Junco Salitre Rural;2025-10-10;2025-10-10;Encerramento;;2025-10-17;;;;2025-10-10;2025-10-14
ENC-20251010-1165543-221.0-15749437;Movimentado;97,7;93,7;;;1165543;Bonfim;221;Ub-Cind-Rua-Simoes-N S Da Concei  O;2025-10-10;2025-10-13;Encerramento;;2025-10-14;;;;2025-10-10;2025-10-14
ENC-20251010-1165543-921.0-15749438;Movimentado;1,0;1,0;;;1165543;Bonfim;921;Ub-Cind-Rua-Simoes-N S Da Concei  O;2025-10-10;2025-10-13;Encerramento;;2025-10-15;;;;2025-10-10;2025-10-14
ENC-20251010-1169864-222.0-15744762;Movimentado;2,0;2,0;;;1169864;Juazeiro;222;Ie-Religador-Man-01W2-G08777;2025-10-10;2025-10-10;Encerramento;;2025-10-11;;;;2025-10-10;2025-10-14
ENC-20251010-1174713-221.0-15744711;Deletado;129,803;0,0;;;1174713;Bonfim;221;Rr - Cind Pov Araras 88 - Rural;2025-10-10;2025-10-10;Encerramento;;2026-03-12;;;;2025-10-10;2025-10-14
ENC-20251010-1174713-222.0-15744775;Deletado;47,0;0,0;;;1174713;Bonfim;222;Rr - Cind Pov Araras 88 - Rural;2025-10-10;2025-10-10;Encerramento;;2026-03-12;;;;2025-10-10;2025-10-14
ENC-20251010-1174713-921.0-15744774;Deletado;19,0;0,0;;;1174713;Bonfim;921;Rr - Cind Pov Araras 88 - Rural;2025-10-10;2025-10-10;Encerramento;;2026-03-12;;;;2025-10-10;2025-10-14
ENC-20251010-1174713-922.0-15744778;Deletado;2,0;0,0;;;1174713;Bonfim;922;Rr - Cind Pov Araras 88 - Rural;2025-10-10;2025-10-10;Encerramento;;2026-03-12;;;;2025-10-10;2025-10-14
ENC-20251010-1194564-221.0-15749450;Movimentado;464,0;464,0;;;1194564;Bonfim;221;Kt-Ccol-Pov-Mundo Novo 819-Mundo Novo;2025-10-10;2025-10-13;Encerramento;;2026-03-12;;;;2025-10-10;2025-10-14
ENC-20251010-1194564-221.0-15749893;Movimentado;2,0;2,0;;;1194564;Bonfim;221;Kt-Ccol-Pov-Mundo Novo 819-Mundo Novo;2025-10-10;2025-10-13;Encerramento;;2026-03-12;;;;2025-10-10;2025-10-14
ENC-20251010-1194577-222.0-15749897;Movimentado;164,0;164,0;;;1194577;Bonfim;222;Md-Ccol-Pov-Mundo Novo 819-Mundo Novo;2025-10-10;2025-10-13;Encerramento;;2026-03-12;;;;2025-10-10;2025-10-14
ENC-20251010-1194577-222.0-15749899;Movimentado;4,0;4,0;;;1194577;Bonfim;222;Md-Ccol-Pov-Mundo Novo 819-Mundo Novo;2025-10-10;2025-10-13;Encerramento;;2026-03-12;;;;2025-10-10;2025-10-14
ENC-20251010-1196624-221.0-15743017;Movimentado;45,0;45,0;;;1196624;Juazeiro;221;Ac-Cind-Rua-Malhada Da Areia-Malhada Da;2025-10-10;2025-10-10;Encerramento;;2026-03-12;;;;2025-10-10;2025-10-14
ENC-20251010-1196624-222.0-15743015;Movimentado;7,0;7,0;;;1196624;Juazeiro;222;Ac-Cind-Rua-Malhada Da Areia-Malhada Da;2025-10-10;2025-10-10;Encerramento;;2026-03-12;;;;2025-10-10;2025-10-14
ENC-20251010-1196674-221.0-15743174;Movimentado;3,0;3,0;;;1196674;Juazeiro;221;Ub-Cind-Rua-Dos Umbuzeiros-Quadra 14;2025-10-10;2025-10-10;Encerramento;;2025-10-10;;;;2025-10-10;2025-10-14
ENC-20251010-1202322-221.0-15743184;Movimentado;20,123000000000047;17,123000000000047;;;1202322;Bonfim;221;Er-Cind-Faz-Sitio-Araras;2025-10-10;2025-10-10;Encerramento;;2025-10-10;;;;2025-10-10;2025-10-14
ENC-20251010-1202322-921.0-15743185;Movimentado;1,0;1,0;;;1202322;Bonfim;921;Er-Cind-Faz-Sitio-Araras;2025-10-10;2025-10-10;Encerramento;;2025-10-10;;;;2025-10-10;2025-10-14
ENC-20251010-1204303-222.0-15764079;Mov. Parcial;17,62;17,62;;;1204303;Jacobina;222;Er-Cind-Faz-Toca Da Onca -Rural;2025-10-10;2025-10-10;Encerramento;;2025-10-16;;;;2025-10-10;2025-10-14
ENC-20251010-1205166-221.0-15750033;Movimentado;4,0;4,0;;;1205166;Bonfim;221;Er-Cind-Faz-Canjao 1204-Canjao;2025-10-10;2025-10-13;Encerramento;;2025-10-13;;;;2025-10-10;2025-10-14
ENC-20251010-1205166-222.0-15750034;Deletado;9,0;0,0;;;1205166;Bonfim;222;Er-Cind-Faz-Canjao 1204-Canjao;2025-10-10;2025-10-13;Encerramento;;2025-10-15;;;;2025-10-10;2025-10-14
ENC-20251010-1205166-922.0-15750035;Deletado;1,0;0,0;;;1205166;Bonfim;922;Er-Cind-Faz-Canjao 1204-Canjao;2025-10-10;2025-10-13;Encerramento;;2025-10-16;;;;2025-10-10;2025-10-14
ENC-20251010-1205332-221.0-15777554;Movimentado;3,0;3,0;;;1205332;Bonfim;221;Ub-Cind-Rua-Bosque Das Mangueir-Centro;2025-10-10;2025-10-14;Encerramento;;2026-03-12;;;;2025-10-10;2025-10-14
ENC-20251010-1206129-221.0-15750646;Deletado;101,97;0,0;;;1206129;Bonfim;221;Er-Cind-Pov-Cariaca -Cariaca;2025-10-10;2025-10-13;Encerramento;;2025-10-14;;;;2025-10-10;2025-10-14
ENC-20251010-1206129-222.0-15750647;Deletado;1,0;0,0;;;1206129;Bonfim;222;Er-Cind-Pov-Cariaca -Cariaca;2025-10-10;2025-10-13;Encerramento;;2025-10-14;;;;2025-10-10;2025-10-14
ENC-20251010-1206677-221.0-15745018;Movimentado;2,0;2,0;;;1206677;Juazeiro;221;Rr Cind Fz Machado Pinhoes;2025-10-10;2025-10-10;Encerramento;;2026-03-12;;;;2025-10-10;2025-10-14
ENC-20251010-1207248-222.0-15749087;Deletado;4,0;0,0;;;1207248;Bonfim;222;Er-Cind-Pov-Lagoa Da Picada 745-Rural;2025-10-10;2025-10-13;Encerramento;;2025-10-15;;;;2025-10-10;2025-10-14
ENC-20251010-1207403-221.0-15750897;Deletado;28,0;0,0;;;1207403;Bonfim;221;Er-Ccol-Pov-Lagoa Grande-Rural;2025-10-10;2025-10-13;Encerramento;;2025-10-14;;;;2025-10-10;2025-10-14
ENC-20251010-1207403-222.0-15750899;Deletado;9,0;4,0;;;1207403;Bonfim;222;Er-Ccol-Pov-Lagoa Grande-Rural;2025-10-10;2025-10-13;Encerramento;;2025-10-14;;;;2025-10-10;2025-10-14
ENC-20251010-1207403-921.0-15750901;Deletado;2,0;0,0;;;1207403;Bonfim;921;Er-Ccol-Pov-Lagoa Grande-Rural;2025-10-10;2025-10-13;Encerramento;;2025-10-14;;;;2025-10-10;2025-10-14
ENC-20251010-1210013-221.0-15959768;Deletado;8,0;0,0;;;1210013;Bonfim;221;Er-Sein-Pov-Caatinguinha-Caatinguinha;2025-10-10;2025-11-14;Encerramento;;2026-03-12;;;;2025-10-10;2025-10-14
ENC-20251010-1222016-221.0-15744783;Movimentado;43,0;43,0;;;1222016;Bonfim;221;Rr - Cind Pov Araras 88 - Rural;2025-10-10;2025-10-10;Encerramento;;2026-03-12;;;;2025-10-10;2025-10-14
ENC-20251010-1222016-221.0-15744784;Movimentado;1,0;1,0;;;1222016;Bonfim;221;Rr - Cind Pov Araras 88 - Rural;2025-10-10;2025-10-10;Encerramento;;2026-03-12;;;;2025-10-10;2025-10-14
ENC-20251010-1222016-222.0-15744785;Movimentado;17,0;17,0;;;1222016;Bonfim;222;Rr - Cind Pov Araras 88 - Rural;2025-10-10;2025-10-10;Encerramento;;2026-03-12;;;;2025-10-10;2025-10-14
ENC-20251010-1222176-221.0-15744780;Movimentado;1,0;1,0;;;1222176;Bonfim;221;Rr - Cind Pov Araras 88 - Rural;2025-10-10;2025-10-10;Encerramento;;2026-03-12;;;;2025-10-10;2025-10-14
ENC-20251010-1222176-221.0-15744781;Movimentado;1,0;1,0;;;1222176;Bonfim;221;Rr - Cind Pov Araras 88 - Rural;2025-10-10;2025-10-10;Encerramento;;2026-03-12;;;;2025-10-10;2025-10-14
ENC-20251010-1222176-222.0-15744782;Movimentado;22,0;22,0;;;1222176;Bonfim;222;Rr - Cind Pov Araras 88 - Rural;2025-10-10;2025-10-10;Encerramento;;2026-03-12;;;;2025-10-10;2025-10-14
ENC-20251010-1230139-221.0-15743186;Movimentado;32,0;32,0;;;1230139;Bonfim;221;Kt-Cind-Faz-Sitio-Araras;2025-10-10;2025-10-10;Encerramento;;2026-03-12;;;;2025-10-10;2025-10-14
ENC-20251011-0984964-222.0-15748629;Deletado;173,95;0,0;;;984964;Bonfim;222;Er-Cind-Rua-Pe De Monte 4566 --B-Rural;2025-10-11;2025-10-13;Encerramento;;2025-10-15;;;;2025-10-11;2025-10-14
ENC-20251011-0984964-222.0-15783146;Movimentado;5,34;5,34;;;984964;Bonfim;222;Er-Cind-Rua-Pe De Monte 4566 --B-Rural;2025-10-11;2025-10-15;Encerramento;;2025-10-17;;;;2025-10-11;2025-10-14
ENC-20251011-1087205-221.0-15745455;Movimentado;1,0;1,0;;;1087205;Juazeiro;221;Med Ld Cind Rod Ba 210 Rural;2025-10-11;2025-10-11;Encerramento;;2025-10-13;;;;2025-10-11;2025-10-14
ENC-20251011-1087205-222.0-15745456;Movimentado;1,0;1,0;;;1087205;Juazeiro;222;Med Ld Cind Rod Ba 210 Rural;2025-10-11;2025-10-11;Encerramento;;2025-10-13;;;;2025-10-11;2025-10-14
ENC-20251011-1201479-221.0-15749904;Deletado;16,0;0,0;;;1201479;Bonfim;221;Er-Cind-Pov-Lagoa Da Pedra 108-Rural;2025-10-11;2025-10-13;Encerramento;;2025-10-15;;;;2025-10-11;2025-10-14
ENC-20251011-1201479-222.0-15749905;Movimentado;6,0;6,0;;;1201479;Bonfim;222;Er-Cind-Pov-Lagoa Da Pedra 108-Rural;2025-10-11;2025-10-13;Encerramento;;2025-10-15;;;;2025-10-11;2025-10-14
ENC-20251011-1201479-921.0-15749906;Movimentado;1,0;1,0;;;1201479;Bonfim;921;Er-Cind-Pov-Lagoa Da Pedra 108-Rural;2025-10-11;2025-10-13;Encerramento;;2025-10-15;;;;2025-10-11;2025-10-14
ENC-20251011-1201479-922.0-15749908;Deletado;1,0;0,0;;;1201479;Bonfim;922;Er-Cind-Pov-Lagoa Da Pedra 108-Rural;2025-10-11;2025-10-13;Encerramento;;2025-10-15;;;;2025-10-11;2025-10-14
ENC-20251011-1201511-222.0-15745974;Movimentado;1,36;1,36;;;1201511;Juazeiro;222;Ac-Cind-Rua-Solevante-Tabuleiro;2025-10-11;2025-10-11;Encerramento;;2025-10-20;;;;2025-10-11;2025-10-14
ENC-20251011-1201548-221.0-15749910;Deletado;11,3;0,0;;;1201548;Bonfim;221;Er-Cind-Pov-Pantanal-Rural;2025-10-11;2025-10-13;Encerramento;;2025-10-14;;;;2025-10-11;2025-10-14
ENC-20251011-1201548-222.0-15750032;Movimentado;2,0;2,0;;;1201548;Bonfim;222;Er-Cind-Pov-Pantanal-Rural;2025-10-11;2025-10-13;Encerramento;;2025-10-15;;;;2025-10-11;2025-10-14
ENC-20251011-1209023-221.0-15774169;Movimentado;154,0;154,0;;;1209023;Bonfim;221;Er-Cind-Pov-Lagoa Da Roca-Lagoa Da Roca;2025-10-11;2025-10-14;Encerramento;;2026-03-12;;;;2025-10-11;2025-10-14
ENC-20251011-1209266-221.0-15750904;Deletado;15,0;0,0;;;1209266;Bonfim;221;Er-Cind-Pov-Canafistula-Rural;2025-10-11;2025-10-13;Encerramento;;2025-10-14;;;;2025-10-11;2025-10-14
ENC-20251011-1209266-222.0-15750906;Deletado;12,0;0,0;;;1209266;Bonfim;222;Er-Cind-Pov-Canafistula-Rural;2025-10-11;2025-10-13;Encerramento;;2025-10-14;;;;2025-10-11;2025-10-14
ENC-20251011-1209266-921.0-15750908;Deletado;2,0;0,0;;;1209266;Bonfim;921;Er-Cind-Pov-Canafistula-Rural;2025-10-11;2025-10-13;Encerramento;;2025-10-14;;;;2025-10-11;2025-10-14
ENC-20251013-1141711-222.0-15783148;Movimentado;30,0;30,0;;;1141711;Bonfim;222;Rr-Cind-Pov-Pedra Vermelha 40-Rural;2025-10-13;2025-10-15;Encerramento;;2025-10-15;;;;2025-10-13;2025-10-15
ENC-20251013-1141711-222.0-15783149;Movimentado;20,1;20,1;;;1141711;Bonfim;222;Rr-Cind-Pov-Pedra Vermelha 40-Rural;2025-10-13;2025-10-15;Encerramento;;2025-10-15;;;;2025-10-13;2025-10-15
ENC-20251013-1141711-222.0-15783150;Movimentado;20,0;20,0;;;1141711;Bonfim;222;Rr-Cind-Pov-Pedra Vermelha 40-Rural;2025-10-13;2025-10-15;Encerramento;;2025-10-15;;;;2025-10-13;2025-10-15
ENC-20251013-1141711-222.0-15959768;Deletado;40,1;0,0;;;1141711;Bonfim;222;Rr-Cind-Pov-Pedra Vermelha 40-Rural;2025-10-13;2025-11-14;Encerramento;;2025-11-14;;;;2025-10-13;2025-10-15
ENC-20251013-1145890-221.0-15758918;Mov. Parcial;5,0;5,0;;;1145890;Jacobina;221;Mp-Cind-Faz.Jequitiba-Rural;2025-10-13;2025-10-14;Encerramento;;2026-03-12;;;;2025-10-13;2025-10-15
ENC-20251013-1168671-221.0-15783681;Movimentado;1,0;1,0;;;1168671;Bonfim;221;Ub-Cind-Rua-Antonio J Fernandes-Centro;2025-10-13;2025-10-15;Encerramento;;2025-10-15;;;;2025-10-13;2025-10-15
ENC-20251013-1168671-222.0-15783680;Movimentado;9,0;9,0;;;1168671;Bonfim;222;Ub-Cind-Rua-Antonio J Fernandes-Centro;2025-10-13;2025-10-15;Encerramento;;2025-10-15;;;;2025-10-13;2025-10-15
ENC-20251013-1169812-2300000.0-Infomar tipo de movimentação;Deletado;1,0;0,0;;;1169812;Juazeiro;2300000;Ie-Religador-Bmb-01F1-J52477;2025-10-13;2025-10-13;Encerramento;;2026-03-12;;;;2025-10-13;2025-10-15
ENC-20251013-1169812-2322005.0-Infomar tipo de movimentação;Deletado;5,0;0,0;;;1169812;Juazeiro;2322005;Ie-Religador-Bmb-01F1-J52477;2025-10-13;2025-10-13;Encerramento;;2026-03-12;;;;2025-10-13;2025-10-15
ENC-20251013-1169812-3302058.0-Infomar tipo de movimentação;Deletado;1,0;0,0;;;1169812;Juazeiro;3302058;Ie-Religador-Bmb-01F1-J52477;2025-10-13;2025-10-13;Encerramento;;2026-03-12;;;;2025-10-13;2025-10-15
ENC-20251013-1169812-3410080.0-Infomar tipo de movimentação;Deletado;2,0;0,0;;;1169812;Juazeiro;3410080;Ie-Religador-Bmb-01F1-J52477;2025-10-13;2025-10-13;Encerramento;;2026-03-12;;;;2025-10-13;2025-10-15
ENC-20251013-1169812-3416100.0-Infomar tipo de movimentação;Deletado;8,0;0,0;;;1169812;Juazeiro;3416100;Ie-Religador-Bmb-01F1-J52477;2025-10-13;2025-10-13;Encerramento;;2026-03-12;;;;2025-10-13;2025-10-15
ENC-20251013-1169812-3416120.0-Infomar tipo de movimentação;Deletado;2,0;0,0;;;1169812;Juazeiro;3416120;Ie-Religador-Bmb-01F1-J52477;2025-10-13;2025-10-13;Encerramento;;2026-03-12;;;;2025-10-13;2025-10-15
ENC-20251013-1169812-3420090.0-Infomar tipo de movimentação;Deletado;11,0;0,0;;;1169812;Juazeiro;3420090;Ie-Religador-Bmb-01F1-J52477;2025-10-13;2025-10-13;Encerramento;;2026-03-12;;;;2025-10-13;2025-10-15
ENC-20251013-1169812-3423030.0-Infomar tipo de movimentação;Deletado;17,0;0,0;;;1169812;Juazeiro;3423030;Ie-Religador-Bmb-01F1-J52477;2025-10-13;2025-10-13;Encerramento;;2026-03-12;;;;2025-10-13;2025-10-15
ENC-20251013-1169812-3430120.0-Infomar tipo de movimentação;Deletado;5,0;0,0;;;1169812;Juazeiro;3430120;Ie-Religador-Bmb-01F1-J52477;2025-10-13;2025-10-13;Encerramento;;2026-03-12;;;;2025-10-13;2025-10-15
ENC-20251013-1169812-3430140.0-Infomar tipo de movimentação;Deletado;6,0;0,0;;;1169812;Juazeiro;3430140;Ie-Religador-Bmb-01F1-J52477;2025-10-13;2025-10-13;Encerramento;;2026-03-12;;;;2025-10-13;2025-10-15
ENC-20251013-1169812-500107.0-Infomar tipo de movimentação;Deletado;1,0;0,0;;;1169812;Juazeiro;500107;Ie-Religador-Bmb-01F1-J52477;2025-10-13;2025-10-13;Encerramento;;2026-03-12;;;;2025-10-13;2025-10-15
ENC-20251013-1169812-500108.0-Infomar tipo de movimentação;Deletado;2,0;0,0;;;1169812;Juazeiro;500108;Ie-Religador-Bmb-01F1-J52477;2025-10-13;2025-10-13;Encerramento;;2026-03-12;;;;2025-10-13;2025-10-15
ENC-20251013-1180176-222.0-15959768;Deletado;17,46;0,0;;;1180176;Juazeiro;222;Er-Cind-Faz-Ouricuri-Uaua;2025-10-13;2025-11-14;Encerramento;;2026-03-12;;;;2025-10-13;2025-10-15
ENC-20251013-1190765-221.0-15750735;Movimentado;3,0;3,0;;;1190765;Juazeiro;221;Er-Cind-Si-Martins Do Cordeiro-V De Cima;2025-10-13;2025-10-13;Encerramento;;2025-10-13;;;;2025-10-13;2025-10-15
ENC-20251013-1190765-222.0-15750736;Mov. Parcial;17,0;17,0;;;1190765;Juazeiro;222;Er-Cind-Si-Martins Do Cordeiro-V De Cima;2025-10-13;2025-10-13;Encerramento;;2025-10-17;;;;2025-10-13;2025-10-15
ENC-20251013-1190765-921.0-15750737;Movimentado;1,0;1,0;;;1190765;Juazeiro;921;Er-Cind-Si-Martins Do Cordeiro-V De Cima;2025-10-13;2025-10-13;Encerramento;;2025-10-13;;;;2025-10-13;2025-10-15
ENC-20251013-1196953-221.0-15783677;Movimentado;18,0;18,0;;;1196953;Bonfim;221;Ac-Cind-Rua-Do Campo-Centro;2025-10-13;2025-10-15;Encerramento;;2025-11-12;;;;2025-10-13;2025-10-15
ENC-20251013-1196953-222.0-15783678;Deletado;4,0;0,0;;;1196953;Bonfim;222;Ac-Cind-Rua-Do Campo-Centro;2025-10-13;2025-10-15;Encerramento;;2025-10-16;;;;2025-10-13;2025-10-15
ENC-20251013-1196953-222.0-15783679;Movimentado;5,7;5,7;;;1196953;Bonfim;222;Ac-Cind-Rua-Do Campo-Centro;2025-10-13;2025-10-15;Encerramento;;2025-11-12;;;;2025-10-13;2025-10-15
ENC-20251013-1198592-221.0-15959768;Deletado;92,55;0,0;;;1198592;Bonfim;221;;2025-10-13;2025-11-14;Encerramento;;2026-03-31;;;;2025-10-13;2025-10-15
ENC-20251013-1198592-222.0-15959768;Deletado;144,3;0,0;;;1198592;Bonfim;222;;2025-10-13;2025-11-14;Encerramento;;2026-03-31;;;;2025-10-13;2025-10-15
ENC-20251013-1200672-221.0-15783673;Movimentado;85,0;85,0;;;1200672;Bonfim;221;Rr-Cind-Pov-Jua-S O Bento;2025-10-13;2025-10-15;Encerramento;;2025-12-08;;;;2025-10-13;2025-10-15
ENC-20251013-1200672-222.0-15783673;Movimentado;52,0;52,0;;;1200672;Bonfim;222;Rr-Cind-Pov-Jua-S O Bento;2025-10-13;2025-10-15;Encerramento;;2025-12-08;;;;2025-10-13;2025-10-15
ENC-20251013-1200672-922.0-15783676;Movimentado;56,0;56,0;;;1200672;Bonfim;922;Rr-Cind-Pov-Jua-S O Bento;2025-10-13;2025-10-15;Encerramento;;2025-12-08;2025-11-06;;;2025-10-13;2025-10-15
ENC-20251013-1202706-221.0-15752598;Movimentado;41,25;41,25;;;1202706;Juazeiro;221;Ac-Cind-Rua-Leovigildo M Almeida-Centro;2025-10-13;2025-10-13;Encerramento;;2025-11-03;;;;2025-10-13;2025-10-15
ENC-20251013-1202706-222.0-15752600;Movimentado;1265,61;1265,61;;;1202706;Juazeiro;222;Ac-Cind-Rua-Leovigildo M Almeida-Centro;2025-10-13;2025-10-13;Encerramento;;2025-11-03;;;;2025-10-13;2025-10-15
ENC-20251013-1202706-922.0-15752602;Movimentado;3,0;3,0;;;1202706;Juazeiro;922;Ac-Cind-Rua-Leovigildo M Almeida-Centro;2025-10-13;2025-10-13;Encerramento;;2025-11-03;;;;2025-10-13;2025-10-15
ENC-20251013-1221109-221.0-15612058;Movimentado;0,8;0,8;;;1221109;Juazeiro;221;Iem Set/25 Utd Remanso (41);2025-10-13;2025-10-13;Encerramento;;2026-03-12;;;;2025-10-13;2025-10-15
ENC-20251013-1221109-221.0-15680392;Movimentado;9,0;9,0;;;1221109;Juazeiro;221;Iem Set/25 Utd Remanso (41);2025-10-13;2025-10-13;Encerramento;;2026-03-12;;;;2025-10-13;2025-10-15
ENC-20251013-1221109-221.0-15699810;Movimentado;12,0;12,0;;;1221109;Juazeiro;221;Iem Set/25 Utd Remanso (41);2025-10-13;2025-10-13;Encerramento;;2026-03-12;;;;2025-10-13;2025-10-15
ENC-20251013-1221109-221.0-15745019;Movimentado;3,0;3,0;;;1221109;Juazeiro;221;Iem Set/25 Utd Remanso (41);2025-10-13;2025-10-13;Encerramento;;2026-03-12;;;;2025-10-13;2025-10-15
ENC-20251013-1221109-222.0-15619334;Movimentado;3,0;3,0;;;1221109;Juazeiro;222;Iem Set/25 Utd Remanso (41);2025-10-13;2025-10-13;Encerramento;;2026-03-12;;;;2025-10-13;2025-10-15
ENC-20251013-1221109-222.0-15627356;Movimentado;3,0;3,0;;;1221109;Juazeiro;222;Iem Set/25 Utd Remanso (41);2025-10-13;2025-10-13;Encerramento;;2026-03-12;;;;2025-10-13;2025-10-15
ENC-20251013-1221109-222.0-15627358;Movimentado;3,0;3,0;;;1221109;Juazeiro;222;Iem Set/25 Utd Remanso (41);2025-10-13;2025-10-13;Encerramento;;2026-03-12;;;;2025-10-13;2025-10-15
ENC-20251013-1221109-222.0-15627359;Movimentado;3,0;3,0;;;1221109;Juazeiro;222;Iem Set/25 Utd Remanso (41);2025-10-13;2025-10-13;Encerramento;;2026-03-12;;;;2025-10-13;2025-10-15
ENC-20251013-1221109-222.0-15627364;Movimentado;2,0;2,0;;;1221109;Juazeiro;222;Iem Set/25 Utd Remanso (41);2025-10-13;2025-10-13;Encerramento;;2026-03-12;;;;2025-10-13;2025-10-15
ENC-20251013-1221109-222.0-15651050;Movimentado;2,0;2,0;;;1221109;Juazeiro;222;Iem Set/25 Utd Remanso (41);2025-10-13;2025-10-13;Encerramento;;2026-03-12;;;;2025-10-13;2025-10-15
ENC-20251013-1221109-222.0-15718695;Movimentado;3,0;3,0;;;1221109;Juazeiro;222;Iem Set/25 Utd Remanso (41);2025-10-13;2025-10-13;Encerramento;;2026-03-12;;;;2025-10-13;2025-10-15
ENC-20251013-1221109-222.0-15718697;Movimentado;3,0;3,0;;;1221109;Juazeiro;222;Iem Set/25 Utd Remanso (41);2025-10-13;2025-10-13;Encerramento;;2026-03-12;;;;2025-10-13;2025-10-15
ENC-20251013-1221109-222.0-15718698;Movimentado;3,0;3,0;;;1221109;Juazeiro;222;Iem Set/25 Utd Remanso (41);2025-10-13;2025-10-13;Encerramento;;2026-03-12;;;;2025-10-13;2025-10-15
ENC-20251013-1221109-222.0-15718699;Movimentado;3,0;3,0;;;1221109;Juazeiro;222;Iem Set/25 Utd Remanso (41);2025-10-13;2025-10-13;Encerramento;;2026-03-12;;;;2025-10-13;2025-10-15
ENC-20251013-1221109-222.0-15742048;Movimentado;1,0;1,0;;;1221109;Juazeiro;222;Iem Set/25 Utd Remanso (41);2025-10-13;2025-10-13;Encerramento;;2026-03-12;;;;2025-10-13;2025-10-15
ENC-20251013-1221109-921.0-15612053;Movimentado;1,0;1,0;;;1221109;Juazeiro;921;Iem Set/25 Utd Remanso (41);2025-10-13;2025-10-13;Encerramento;;2026-03-12;;;;2025-10-13;2025-10-15
ENC-20251013-1221109-922.0-15627360;Movimentado;1,0;1,0;;;1221109;Juazeiro;922;Iem Set/25 Utd Remanso (41);2025-10-13;2025-10-13;Encerramento;;2026-03-12;;;;2025-10-13;2025-10-15
ENC-20251013-1221109-922.0-15636866;Movimentado;1,0;1,0;;;1221109;Juazeiro;922;Iem Set/25 Utd Remanso (41);2025-10-13;2025-10-13;Encerramento;;2026-03-12;;;;2025-10-13;2025-10-15
ENC-20251013-1221109-922.0-15651048;Movimentado;1,0;1,0;;;1221109;Juazeiro;922;Iem Set/25 Utd Remanso (41);2025-10-13;2025-10-13;Encerramento;;2026-03-12;;;;2025-10-13;2025-10-15
ENC-20251014-0224007-221.0-15768912;Movimentado;55,992000000000004;55,992000000000004;;;224007;Juazeiro;221;Mp-Ccol-Pov Santana Do Sobrado -Rural;2025-10-14;2025-10-14;Encerramento;;2025-10-14;;;;2025-10-14;2025-10-16
ENC-20251014-0984964-222.0-15783147;Movimentado;173,95;3,0;;;984964;Bonfim;222;Er-Cind-Rua-Pe De Monte 4566 --B-Rural;2025-10-14;2025-10-15;Encerramento;;2025-10-27;;;;2025-10-14;2025-10-16
ENC-20251014-1071234-221.0-15788050;Deletado;39,0;0,0;;;1071234;Bonfim;221;Med-Cind-Rua-Pe De Monte 4566 --B-Rural;2025-10-14;2025-10-16;Encerramento;;2026-03-12;;;;2025-10-14;2025-10-16
ENC-20251014-1108596-221.0-15959768;Deletado;5,0;0,0;;;1108596;Bonfim;221;Er-Cind-Pov-Rodeador-Rural;2025-10-14;2025-11-14;Encerramento;;2025-11-14;;;;2025-10-14;2025-10-16
ENC-20251014-1119147-221.0-15771151;Movimentado;16,0;16,0;;;1119147;Juazeiro;221;Mp - Cind - Pov. Jatobá - Rural;2025-10-14;2025-10-14;Encerramento;;2025-10-14;;;;2025-10-14;2025-10-16
ENC-20251014-1119147-221.0-15778592;Movimentado;4,0;4,0;;;1119147;Juazeiro;221;Mp - Cind - Pov. Jatobá - Rural;2025-10-14;2025-10-14;Encerramento;;2025-10-14;;;;2025-10-14;2025-10-16
ENC-20251014-1120926-221.0-15771469;Movimentado;1895,4394;1895,4394;;;1120926;Juazeiro;221;Mp Cind Pov Manteiga Rural Mod;2025-10-14;2025-10-14;Encerramento;;2025-10-15;;;;2025-10-14;2025-10-16
ENC-20251014-1120926-222.0-15772292;Movimentado;327,5;327,5;;;1120926;Juazeiro;222;Mp Cind Pov Manteiga Rural Mod;2025-10-14;2025-10-14;Encerramento;;2025-10-17;;;;2025-10-14;2025-10-16
