PROJETO_FATO;Carteira;COORD;% CAVAS;% POSTES;AR;AS BUILT;AVANÇO;AVNR;BOOK;CAVD;CAVR;CLIENT.;CLIET.;CLIET. PREV;CLIET. REAL;CONCRETO;COORDENADAS;CRITERIO;DATA DESL;DESLIG;DEVOLUÇAO;DIAS;DIAS.1;DIAS.2;DT DESL;DT. SEPARAÇÃO;ENCARREGADO;ENERGIZAÇÃO;EQPP;EQPR;FAIXA;FIM;INICIO;LAT;LATITUDE;LINK PROJETO;LONG;LONGITUDE;LV;MUNICIPIO;NOTA;Nº PES;OBRAS SIMPLIFICADAS;OBS;OBS CAVA;PERFIL;PES DESLIG;PES S/I;PG'S;PLANO;PROJETO;PRÉ FECHAMENTO;PST EXEC;PSTP;PV. FIM;PV. INICIO;PV. INÍCIO;RDEP;RDER;REFERÊNCIA;RESERVA;RESUMO;RESUMO LV;SACADO;STATUS;SUPERVISOR;TÍTULO;V. PRJ 25%;V. PROJETO;V. REAL;VISITA PRÉVIA
1139502;01/10/2025;SENHOR DO BONFIM;0,0%;100%;;;100%;;;;;;1;;;4;-10,6594125, -39,4945877;PRIORIDADE PLANO ANEEL;;;;;;;;13/10/2025;JEFFERSON;;;;;;;;;https://drive.google.com/file/d/1KB_Ffd8O0Ut7F3ftx26HSkUSUrsFtfj8/view?usp=drive_link;;;;CANSANÇÃO;;124968 (LV) 124350 (EN);;;;;;;E875322 – E875325;PLANO 7;;TRUE;;4;25/10/2025;;20/10/2025;;;D297035;;LV + ENERGZ;TRF + N1;TRUE;NÃO DEFINIDO;;UB-CIND-AV-ANTONIO VICENTE M M-CENTRO;;R$ 56.169,24;;
1213134;01/10/2025;SENHOR DO BONFIM;0,0%;100%;;;100%;;;;;;1;;;4;-10,6854032, -39,3437082;PRIORIDADE PLANO ANEEL;;;;;;;;13/10/2025;JEFFERSON;;;;;;;;;https://drive.google.com/file/d/12N6F1E_ZjJZI1L2xFWVO0_vI9aQ949MB/view?usp=drive_link;;;;CANSANÇÃO;;125095 (LV) 123273 BT;;;;;;;E875334 – E875337;PLANO 14;;TRUE;;4;31/10/2025;;27/10/2025;;;B164365;;LV + BT;3 N1;TRUE;NÃO DEFINIDO;;ER-CIND-POV-DEIXAI 94 -FT-RURAL;;R$ 39.405,66;;
1158293;01/10/2025;SENHOR DO BONFIM;0,0%;100%;;;100%;;;;;;1;;;4;-10,6652094, -39,4990013;PRIORIDADE PLANO ANEEL;;;;;;;;13/10/2025;JEFFERSON;;;;;;;;;https://drive.google.com/file/d/1Vmqy-TWEwX0cNpdx1z-xx9aZjWHty6AK/view?usp=drive_link;;;;CANSANÇÃO;;125076 (LV) 123269 BT;;;;;;;E875326 – E875329;PLANO 7;;TRUE;;4;31/10/2025;;27/10/2025;;;Q099328;;LV + BT;N1;TRUE;NÃO DEFINIDO;;UB-CIND-RUA-HERMANO B SOUZA-URBANA;;R$ 24.101,81;;
1172415;01/10/2025;SENHOR DO BONFIM;0,0%;100%;;;100%;;;;;;0;;;4;-10,6679905, -39,4917045;PRIORIDADE PLANO ANEEL;;;;;;;;13/10/2025;JEFFERSON;;;;;;;;;https://drive.google.com/file/d/1-sawzub04_2yUJrRCX47jaDBUprjkuqa/view?usp=drive_link;;;;CANSANÇÃO;;;;;;;123282;;E875330 – E875333;PLANO 7;;TRUE;;4;25/10/2025;;20/10/2025;;;Q099415;;DESL;;TRUE;NÃO DEFINIDO;;UB-CIND-RUA-M CAROLINA FERREIRA-CENTRO;;R$ 39.552,26;;
1186324;01/10/2025;SENHOR DO BONFIM;0,0%;100%;;;100%;;;;;;0;;;4;-10,6544928, -39,4879905;QLP;;;;;;;;13/10/2025;JEFFERSON;;;;;;;;;https://drive.google.com/file/d/1S_bIjmDjBZM-cDGRb8i-mv8jk9M_vX36/view?usp=drive_link;;;;CANSANÇÃO;;124947 (LV) 123271 BT;;;;;127298;;E875318 – E875321;PLANO 7;;TRUE;;4;25/10/2025;;20/10/2025;;;D934348;;LV + ENERGZ + BT + DESL;CE3;TRUE;NÃO DEFINIDO;;AC-CIND-POV-LAGOA DOS CAVALOS-RURAL;;R$ 84.103,37;;
1204768;01/10/2025;SENHOR DO BONFIM;100,0%;100%;;;100%;;;;4;;1;;;4;-10,4341169, -39,333322;PRIORIDADE PLANO ANEEL;;;;;;;;06/10/2025;OSMAR;;;;;;;;;https://drive.google.com/file/d/1frnndN5zrnWkXYcti6Anwr8CKyzK9XNc/view?usp=drive_link;;;;MONTE SANTO;;123295 BT;;;;;;;E875381 – E875384;PLANO 7;;TRUE;;4;18/10/2025;;13/10/2025;;;A258407;;BT;;TRUE;Energizada;;UB-CIND-RUA-ALOISIO DE CASTRO-CENTRO;;R$ 23.249,21;;
1176230;01/10/2025;SENHOR DO BONFIM;100,0%;100%;;;100%;;;;3;;1;;;3;-10,4254957, -39,3336205;PRIORIDADE PLANO ANEEL;;;;;;;;13/10/2025;OSMAR;;;;;;;;;https://drive.google.com/file/d/1Z65PfwzlFqTS6XH70eXu7WdRih7OSWYS/view?usp=drive_link;;;;MONTE SANTO;;124452 (EN) 128897(LV);;;;;;;E875245 – E875247;PLANO 7;;TRUE;;3;25/10/2025;;20/10/2025;;;D765860;;LV + ENERGZ;N3;TRUE;Energizada;;ER-CIND-RUA-CORONEL J CORDEIRO-RURAL;;R$ 56.845,49;;
1106526;01/10/2025;SENHOR DO BONFIM;0,0%;100%;;;100%;;;;;;0;;;1;-10,5469055, -39,4011689;RECLAMAÇÃO;;;;;;;;06/10/2025;ANAILTON;;;;;;;;;https://drive.google.com/file/d/100CAuaKshr7SMxHECrui-VuZ8PmDWDIR/view?usp=drive_link;;;;MONTE SANTO;;127146 BT;;;;;;;E875159 – E875159;PLANO 8;;TRUE;;1;18/10/2025;;13/10/2025;;;B321718;;BT;;TRUE;Energizada;;RC-CIND-POV-JENIPAPO DE BAIXO-RURAL;;R$ 5.154,52;;
1165484;01/10/2025;SENHOR DO BONFIM;100,0%;100%;;;100%;;;;3;;2;;;3;-10,4303475, -40,1401728;PRIORIDADE PLANO ANEEL;;;;;;;;13/10/2025;JOILSON;;;;;;;;;https://drive.google.com/file/d/19u9AXwEc1UgqVO_qjHwMSM5TCLzA73x7/view?usp=drive_link;;;;SENHOR DO BONFIM;;123291 (BT);FALSE;;;;;;E875206 – E875208;PLANO 14;;TRUE;;3;10/10/2025;;06/10/2025;;;Q067379;;BT;;TRUE;Energizada;;ER CIND LOT PANORAMA RURAL;;R$ 15.922,10;;FALSE
1195373;01/10/2025;SENHOR DO BONFIM;100,0%;100%;;;100%;;;;3;;1;;;3;-10,4167964, -40,1809119;QLP;;;;;;;;01/10/2025;JOILSON;;;;;;;;;https://drive.google.com/file/d/1x7HLnymoAkg-kKMphIQlFr6gLFl1TMbv/view?usp=drive_link;;;;SENHOR DO BONFIM;;121391 BT;FALSE;;;;;;E875203 – E875205;PLANO 14;;TRUE;;3;10/10/2025;;06/10/2025;;;D135081;;BT;;TRUE;Energizada;;ER-CIND-POV-SOCOTO-RURAL;;R$ 15.490,78;;FALSE
1209446;01/10/2025;SENHOR DO BONFIM;100,0%;100%;;;100%;;;;3;;1;;;3;-10,9343905, -39,7139194;PRIORIDADE PLANO ANEEL;;;;;;;;06/10/2025;GESONI;;;;;;;;;https://drive.google.com/file/d/1ngURa18NyxJojR37YyfHHcbhUELKTKwN/view?usp=drive_link;;;;QUEIMADAS;;123342 BT;FALSE;;;;;;E875232 – E875234;PLANO 14;;TRUE;;3;11/10/2025;;06/10/2025;;;D314380;;BT;;TRUE;Energizada;;ER-CIND-FAZ-BEBEDOURO-RURAL;;R$ 17.698,47;;FALSE
1194953;01/10/2025;SENHOR DO BONFIM;0,0%;100%;;;100%;;;;;;1;;;1;-10,5529584, -39,3971409;QLP;;;;;;;;06/10/2025;ANAILTON;;;;;;;;;https://drive.google.com/file/d/1oxfgyhN3-e6PTT2EOBu09dMnGjS1P1Sa/view?usp=drive_link;;;;MONTE SANTO;;127139 BT;;;;;;;E875160 – E875160;PLANO 14;;TRUE;;1;18/10/2025;;13/10/2025;;;D129345;;BT;;TRUE;Energizada;;ER-CIND-POV-GENIPAPO DE BAIXO-RURAL;;R$ 6.101,91;;
1204798;01/10/2025;SENHOR DO BONFIM;0,0%;100%;;;100%;;;;;;1;;;3;-10,6693751, -39,5033644;PRIORIDADE PLANO ANEEL;;;;;;;;06/10/2025;JEFFERSON;;;;;;;;;https://drive.google.com/file/d/1UwiHvwWb4VdZgd2BwheI-ixkUCBaqTCo/view?usp=drive_link;;;;CANSANÇÃO;;;;;;;121454;;E875189 – E875191;PLANO 7;;TRUE;;3;18/10/2025;;13/10/2025;;;D172241;;DESL;;TRUE;Energizada;;UB-CIND-RUA-JOSE DE FRANCA-CANSANCAO;;R$ 20.714,69;;
1162988;01/10/2025;SENHOR DO BONFIM;0,0%;100%;;;100%;;;;;;1;;;3;-10,6674182, -39,4982849;PRIORIDADE PLANO ANEEL;;;;;;;;06/10/2025;JEFFERSON;;;;;;;;;https://drive.google.com/file/d/1iE0cMT-BT0S_1WSNrL0uEXVhvk3mphtA/view?usp=drive_link;;;;CANSANÇÃO;;124892 (LV) 123043 BT;;;;;122323;;E875186 – E875188;PLANO 7;;TRUE;;3;18/10/2025;;13/10/2025;;;Q099283;;LV + BT;1 N3-3 + 1 N1;TRUE;Energizada;;UB-CIND-RUA-LEONIA COELHO FERREIRA-CENTR;;R$ 27.601,54;;
1185410;01/10/2025;SENHOR DO BONFIM;100,0%;100%;;;100%;;;;3;;1;;;3;-10,5773657, -40,1424433;RECLAMAÇÃO;;;;;;;;08/10/2025;REGINALDO;;;;;;;;;https://drive.google.com/file/d/1yG2jA9-3Le2rZfvytOu6oyYkD-qSvQb0/view?usp=drive_link;;;;SENHOR DO BONFIM;;123508(LV)     124287 (EN);FALSE;;;;;;E875215 – E875217;PLANO 7;;TRUE;;3;18/10/2025;;13/10/2025;;;Q071127;;LV + ENERGZ;N1 C/ TRF;TRUE;Energizada;;ER-CIND-ET-SENHOR DO BONFIM-RURAL;;R$ 26.468,62;;FALSE
1211141;01/10/2025;SENHOR DO BONFIM;0,0%;100%;;;100%;;;;;;1;;;3;-10,4656053, -40,4449942;PRIORIDADE PLANO ANEEL;;;;;;;;14/10/2025;ISRAEL;;;;;;;;;https://drive.google.com/file/d/1h4JITGLQgHeXWaHARZF00ud4zoGEduwN/view?usp=drive_link;;;;CAMPO FORMOSO;;;;;;;122294;;E875180 – E875182;PLANO 14;;TRUE;;3;31/10/2025;;27/10/2025;;;Q063266;;DESL;;TRUE;Energizada;;ER-CIND-POV-CARAIBAS -RURAL;;R$ 19.429,55;;
1213046;01/10/2025;SENHOR DO BONFIM;100,0%;100%;;;100%;;;;3;;0;;;3;-10,501671, -40,0969;PRIORIDADE PLANO ANEEL;;;;;;;;01/10/2025;JOILSON;;;;;;;;;https://drive.google.com/file/d/1WsPo9OQ2V_rKmZz8EXTtKuhZiGad8CUA/view?usp=drive_link;;;;SENHOR DO BONFIM;;121409 BT;FALSE;;;;;;E875218 – E875220;PLANO 14;;TRUE;;3;10/10/2025;;06/10/2025;;;E657158;;BT;;TRUE;Energizada;;ER-CIND-FAZ-NOVA ESPERANCA-RURAL;;R$ 15.745,12;;FALSE
1211192;01/10/2025;SENHOR DO BONFIM;0,0%;100%;;;100%;;;;;;1;;;3;-10,7173807, -39,453117;PRIORIDADE PLANO ANEEL;;;;;;;;13/10/2025;JEFFERSON;;;;;;;;;https://drive.google.com/file/d/1rUdQCmjOqOYFwDCN2fKL62HfyI9ExvXd/view?usp=drive_link;;;;CANSANÇÃO;;124981 (LV) 123279 (BT);;;;;128903;;E875192 – E875194;PLANO 14;;TRUE;;3;25/10/2025;;20/10/2025;;;Q101267;;DESL + LV + BT;N1 C/ TRF;TRUE;NÃO DEFINIDO;;ER-CIND-POV-CACIMBA-CACIMBINHA;;R$ 33.755,69;;
1194770;01/10/2025;SENHOR DO BONFIM;0,0%;100%;;;100%;;;;;;1;;;2;-10,150653, -39,5808952;QLP;;;;;;;;13/10/2025;OSMAR;;;;;;;;;https://drive.google.com/file/d/14_po5iDUOFGdzDZjS1WGCLNsIJayKeN8/view?usp=drive_link;;;;MONTE SANTO;;123106 BT;;;;;123285;;E875248 – E875249;PLANO 14;;TRUE;;2;25/10/2025;;20/10/2025;;;D107818;;LV + BT;2 N1;TRUE;NÃO DEFINIDO;;ER-CIND-POV-FLORES -FLORES;;R$ 13.435,26;;
1177169;01/10/2025;SENHOR DO BONFIM;100,0%;100%;;;100%;;;;2;;2;;;2;-10,4536602, -40,1991061;PRIORIDADE PLANO ANEEL;;;;;;;;01/10/2025;JOILSON;;;;;;;;;https://drive.google.com/file/d/1l6jV7gGUsHYRHpqi4qajtrhnb6wjQh5m/view?usp=drive_link;;;;SENHOR DO BONFIM;;121366 BT;FALSE;;;;;;E875221 – E875222;PLANO 7;;TRUE;;2;10/10/2025;;06/10/2025;;;D116977;;BT;;TRUE;Energizada;;UB-CIND-LOT-EMANUELA-URBANA;;R$ 13.934,64;;FALSE
1198639;01/10/2025;SENHOR DO BONFIM;100,0%;100%;;;100%;;;;2;;1;;;2;-10,9877095, -39,7613463;QLP;;;;;;;;06/10/2025;GESONI;;;;;;;;;https://drive.google.com/file/d/1BcDjcIi-PNE8DW0aWtoWftdEvirQsBAT/view?usp=drive_link;;;;QUEIMADAS;;123330 BT;FALSE;;;;;;E875237 – E875238;PLANO 7;;TRUE;;2;11/10/2025;;06/10/2025;;;D522909;;BT;;TRUE;Energizada;;ER-CIND-FAZ-VOLTA DO RIO-RURAL;;R$ 15.879,66;;FALSE
1179582;01/10/2025;SENHOR DO BONFIM;100,0%;100%;;;100%;;;;2;;1;;;2;-10,6695789, -39,4965427;PRIORIDADE PLANO ANEEL;;;;;;;;06/10/2025;JEFFERSON;;;;;;;;;https://drive.google.com/file/d/1UIvdbSVN59mdPM_ybnq7xrAWEqD-VH-j/view?usp=drive_link;;;;CANSANÇÃO;;119961 BT;;;;;;;E875197 – E875198;PLANO 7;;TRUE;;2;11/10/2025;;06/10/2025;;;Q098563;;BT;;TRUE;Energizada;;UB-CIND-RUA-ENCESLAU DOS SANTOS BELAU 18;;R$ 12.948,51;;
1139486;01/10/2025;SENHOR DO BONFIM;100,0%;100%;;;100%;;;;2;;1;;;2;-10,659983, -39,651906;QLP;;;;;;;;06/10/2025;JEFFERSON;;;;;;;;;https://drive.google.com/file/d/1K9gT97NvpZoxfHOrr8cQi_aK4RnRswBM/view?usp=drive_link;;;;CANSANÇÃO;;123318 BT;;;;;;;E875199 – E875200;PLANO 7;;TRUE;;2;11/10/2025;;06/10/2025;;;A000005;;BT;;TRUE;Energizada;;ER-CIND-POV-ALTO LINDO-RURAL;;R$ 14.665,70;;
1196233;01/10/2025;SENHOR DO BONFIM;0,0%;100%;;;100%;;;;;;1;;;2;-10,8759863, -39,6008376;RECLAMAÇÃO;;;;;;;;06/10/2025;GESONI;;;;;;;;;https://drive.google.com/file/d/1qrRxEF62yPkoGQdBCF4EiKn880gZxoBl/view?usp=drive_link;;;;QUEIMADAS;;123176 BT 129498(LV);FALSE;;;;;;E875235 – E875236;PLANO 14;;TRUE;;2;18/10/2025;;13/10/2025;;;D570689;;LV + BT;2 N1;TRUE;Energizada;;ER-CIND-FAZ-VARGEM DE FORA-RURAL;;R$ 23.328,19;;FALSE
1180375;01/10/2025;SENHOR DO BONFIM;100,0%;100%;;;100%;;;;2;;1;;;2;-10,4976781, -40,3246296;PRIORIDADE PLANO ANEEL;;;;;;;;07/10/2025;ISRAEL;;;;;;;;;https://drive.google.com/file/d/1JAk2pq-IXne2hYLfzFV2kXB3byRWatVz/view?usp=drive_link;;;;CAMPO FORMOSO;;120701 BT;;;;;;;E875170 – E875171;PLANO 7;;TRUE;;2;11/10/2025;;07/10/2025;;;D700734;;BT;;TRUE;Energizada;;UB-CIND-RUA-CASAS POPULARES 657-CENTRO;;R$ 10.572,11;;
1196743;01/10/2025;SENHOR DO BONFIM;0,0%;100%;;;100%;;;;;;1;;;2;-10,538731, -40,4008459;QLP;;;;;;;;07/10/2025;ISRAEL;;;;;;;;;https://drive.google.com/file/d/1PRewnn1evfeEE_57oJvkWFbYqYVbCCp9/view?usp=drive_link;;;;CAMPO FORMOSO;;120756 BT;;;;;;;E875172 – E875173;PLANO 14;;TRUE;;2;18/10/2025;;13/10/2025;;;B079002;;BT;;TRUE;Energizada;;ER-CIND-TRAV DA COMISA-CENTRO;;R$ 8.765,48;;
1182542;01/10/2025;SENHOR DO BONFIM;100,0%;100%;;;100%;;;;2;;1;;;3;-10,4819365, -40,0170831;QLP;;;;;;;;08/10/2025;REGINALDO;;;;;;;;;https://drive.google.com/file/d/1Hzy952xxU6t8Jmo8MgvzSn_vQyZb1bSj/view?usp=drive_link;;;;SENHOR DO BONFIM;;123509(LV)      124307(EN);FALSE;;;;;;E875223 – E875224;PLANO 7;;TRUE;;2;18/10/2025;;13/10/2025;;;B008651;;LV + ENERGZ;N1 C/ TRF;TRUE;Energizada;;ER-CIND-FAZ-JUNCO 100--A;;R$ 22.875,07;;FALSE
1196489;01/10/2025;SENHOR DO BONFIM;100,0%;100%;;;100%;;;;2;;1;;;2;-10,3930219, -39,1808423;QLP;;;;;;;;06/10/2025;OSMAR;;;;;;;;;https://drive.google.com/file/d/1DrubtASAciV_fTdFTuUUPNWJbIHM8Yes/view?usp=drive_link;;;;MONTE SANTO;;122206 BT;;;;;;;E875250 – E875251;PLANO 14;;TRUE;;2;11/10/2025;;06/10/2025;;;D239367;;BT;;TRUE;Energizada;;ER-CIND-POV-LAGOA DA PEDRA -RURAL;;R$ 16.165,67;;
1197373;01/10/2025;SENHOR DO BONFIM;100,0%;100%;;;100%;;;;2;;0;;;2;-10,2297888, -39,3779683;QLP;;;;;;;;06/10/2025;JOSE;;;;;;;;;https://drive.google.com/file/d/1n2OMghOqOUbjo8k_KCUE99cFbneJynnf/view?usp=drive_link;;;;MONTE SANTO;;122291 BT;;;;;;;E875230 – E875231;PLANO 14;;TRUE;;2;11/10/2025;;06/10/2025;;;D139214;;BT;;TRUE;Energizada;;ER-CIND-FAZ-SAO PEDRO-RURAL;;R$ 10.376,75;;
1149566;01/10/2025;SENHOR DO BONFIM;0,0%;100%;;;100%;;;;;;1;;;1;-10,4666449, -39,2706592;PRIORIDADE PLANO ANEEL;;;;;;;;06/10/2025;ANAILTON;;;;;;;;;https://drive.google.com/file/d/16vhzvlqzctwCDMbRAV9FK_aQisV0zVJb/view?usp=drive_link;;;;MONTE SANTO;;127208 (EN);;;;;;;E875152 – E875153;PLANO 7;;TRUE;;1;25/10/2025;;20/10/2025;;;A249948;;LV + ENERGZ;N1 C/ TRF;TRUE;NÃO DEFINIDO;;ER-CIND-POV-LAGE-RURAL;;R$ 21.269,92;;
1198651;01/10/2025;SENHOR DO BONFIM;0,0%;100%;;;100%;;;;;;1;;;1;-10,4752186, -39,3080912;PRIORIDADE PLANO ANEEL;;;;;;;;06/10/2025;ANAILTON;;;;;;;;;https://drive.google.com/file/d/1TqaAjnC2mF93Ls2xR-UZjEIBVRJEP98O/view?usp=drive_link;;;;MONTE SANTO;;127095 (EN);;;;;;;E875154 – E875154;PLANO 7;;TRUE;;1;31/10/2025;;27/10/2025;;;D394972;;LV + ENERGZ;N1 C/ TRF;TRUE;NÃO DEFINIDO;;ER-CIND-FAZ-PEDRA-RURAL;;R$ 21.323,67;;
1148214;01/10/2025;SENHOR DO BONFIM;57,1%;100%;;;100%;;;;4;;1;;;7;-10,8040096, -39,4758105;PRIORIDADE PLANO ANEEL;;;;;;;;06/10/2025;ANAILTON;;;;;;;;;https://drive.google.com/file/d/1yvEV9rJqX6wwmaH3gnSBC74f17dFloLa/view?usp=drive_link;;;;NORDESTINA;;124484(LV)       127076 (EN);;;;;;;E875255 – E875261;PLANO 14;;TRUE;;7;11/10/2025;;06/10/2025;;;D366607;;LV + ENERGZ;N1 C/ TRF;TRUE;Energizada;;ER-CIND-FAZ-LAGOA DO CURRAL-RURAL;;R$ 49.168,53;;
1210510;01/10/2025;SENHOR DO BONFIM;50,0%;100%;;;100%;;;;3;;1;;;6;-10,8276884, -39,4531101;PRIORIDADE PLANO ANEEL;;;;;;;;06/10/2025;ANAILTON;;;;;;;;;https://drive.google.com/file/d/1EmLwTSJsWEYWi3rCE-Q_hcditAKJAqcQ/view?usp=drive_link;;;;NORDESTINA;;127112 BT;;;;;;;E875262 – E875267;PLANO 14;;TRUE;;6;18/10/2025;;13/10/2025;;;Q102378;;BT;;TRUE;Energizada;;ER-CIND-POV-FAZENDINHA 1-RURAL;;R$ 30.651,90;;
1145042;01/10/2025;SENHOR DO BONFIM;100,0%;100%;;;100%;;;;1;;1;;;1;-10,4318307, -39,3245447;PRIORIDADE PLANO ANEEL;;;;;;;;13/10/2025;JOSE;;;;;;;;;https://drive.google.com/file/d/1LxKFeEGfWl3J-ePgzSzfeMIeY2FzXrUl/view?usp=drive_link;;;;MONTE SANTO;;123268 BT 128270(LV);;;;;;;E875253 – E875253;PLANO 7;;TRUE;;1;18/10/2025;;13/10/2025;;;D409478;;LV + BT;1 CE1;TRUE;Energizada;;UB-CIND-RUA-NOVA-ALTO DO S O FRANCISCO;;R$ 11.163,56;;
1197007;01/10/2025;SENHOR DO BONFIM;100,0%;100%;;;100%;;;;1;;1;;;1;-10,9798573, -39,6197173;QLP;;;;;;;;06/10/2025;GESONI;;;;;;;;;https://drive.google.com/file/d/15AChqvsfXAn_OmNDLdW_PH5kBLkb3HkD/view?usp=drive_link;;;;QUEIMADAS;;123303 BT;FALSE;;;;;;E875240 – E875240;PLANO 7;;TRUE;;1;11/10/2025;;06/10/2025;;;Q103941;;BT;;TRUE;Energizada;;UB-CIND-RUA-DO ESTADIO-NOVA QUEIMADA;;R$ 8.296,37;;FALSE
1199123;01/10/2025;SENHOR DO BONFIM;100,0%;100%;;;100%;;;;1;;1;;;1;-10,7185953, -39,4501851;QLP;;;;;;;;06/10/2025;JEFFERSON;;;;;;;;;https://drive.google.com/file/d/1QnO1-jwvYiESE8wBLu8nIHi35UDUJmlH/view?usp=drive_link;;;;CANSANÇÃO;;120012 BT;;;;;;;E875338 – E875341;PLANO 14;;TRUE;;1;11/10/2025;;06/10/2025;;;Q101280;;BT;;TRUE;Energizada;;ER-CIND-POV-CACIMBINHA 100-CACIMBINHA;;R$ 26.517,08;;
1196034;01/10/2025;SENHOR DO BONFIM;0,0%;100%;;;100%;;;;0;;1;;;1;-10,9070848, -40,0633912;REPUTACIONAL;;;;;;;;07/10/2025;EDVALDO;;;;;;;;;https://drive.google.com/file/d/1o08oOHhWAfP4YiMBXRYusfBOof53qH20/view?usp=drive_link;;;;PONTO NOVO;;124208 (EN) 127678 (LV);;;;;;;E875167 – E875167;PLANO 7;;TRUE;;1;11/10/2025;;07/10/2025;;;D001041;;LV + ENERGZ;N1 C/ TRF;;Energizada;;ER-CIND-POV-VARZEA DO POCO-PONTO NOVO;;R$ 21.721,55;;
1177165;01/10/2025;SENHOR DO BONFIM;100,0%;100%;;;100%;;;;1;;1;;;1;-10,4962324, -40,3260021;PRIORIDADE PLANO ANEEL;;;;;;;;07/10/2025;ISRAEL;;;;;;;;;https://drive.google.com/file/d/1tWjFybAZ5ziwb_QPTwSp3qtV26VeEiE8/view?usp=drive_link;;;;CAMPO FORMOSO;;120740 BT;;;;;;;E875174 – E875174;PLANO 7;;TRUE;;1;18/10/2025;;13/10/2025;;;E638583;;BT;;TRUE;Energizada;;UB-CIND-LOT-SANTA LUZIA-CAMPO FORMOSO;;R$ 5.173,29;;
1164103;01/10/2025;SENHOR DO BONFIM;0,0%;100%;;;100%;;;;;;1;;;1;-11,1316656, -39,5756908;PRIORIDADE PLANO ANEEL;;;;;;;;13/10/2025;GESONI;;;;;;;;;https://drive.google.com/file/d/11zoiv22zgel_gngVzrIWt3witmat1pVG/view?usp=drive_link;;;;QUEIMADAS;;124337 (EN) 129500 (LV);;;;;;;E875243 – E875243;PLANO 7;;TRUE;;1;18/10/2025;;13/10/2025;;;A264403;;LV + ENERGZ;N1 C/ TRF;TRUE;Energizada;;ER-CIND-FAZ-DE CIMA-CENTRO;;R$ 13.841,26;;
1149451;01/10/2025;SENHOR DO BONFIM;0,0%;100%;;;100%;;;;;;1;;;1;-10,4938987, -39,4047298;PRIORIDADE PLANO ANEEL;;;;;;;;06/10/2025;OSMAR;;;;;;;;;https://drive.google.com/file/d/1flkXaUuGURCjBZT6gKNyoXvbiR5jgJ8b/view?usp=drive_link;;;;MONTE SANTO;;127516 (LV) 123017 BT;;;;;121458;;E875254 – E875254;PLANO 7;;TRUE;;1;18/10/2025;;13/10/2025;;;A258407;;LV + BT;N1 C/ TRF;;Energizada;;ER-CCOL-POV-SITIO DE NANINHA-S D NANINHA;;R$ 19.850,67;;
1167466;01/10/2025;SENHOR DO BONFIM;0,0%;100%;;;100%;;;;;;1;;;1;-10,9530155, -39,9582648;AIC AUDITORIA;;;;;;;;13/10/2025;GESONI;;;;;;;;;https://drive.google.com/file/d/1GUOmAUJ2XR_JVpbQpWdmioAagkv2VA0t/view?usp=drive_link;;;;QUEIMADAS;;127521 (LV) 124433 (EN);;;;;123372;;E875239 – E875239;PLANO 7;;TRUE;;1;25/10/2025;;20/10/2025;;;D396531;;LV + ENERGZ;N1 C/ TRF;TRUE;Energizada;;ER CIND FZ VARZEA GRANDE RURAL;;R$ 22.361,91;;
1172911;01/10/2025;SENHOR DO BONFIM;100,0%;100%;;;100%;;;;1;;0;;;1;-10,9876152, -39,6149923;PRIORIDADE PLANO ANEEL;;;;;;;;13/10/2025;MARCELO;;;;;;;;;https://drive.google.com/file/d/1hZLL5s7NHT7R9MH8N-f_e7tSInlWanSr/view?usp=drive_link;;;;QUEIMADAS;;127515 (LV) 122993 BT;;;;;120813;;E875244 – E875244;PLANO 7;;TRUE;;1;18/10/2025;;13/10/2025;;;E194712;;LV + BT;1 N1;TRUE;Energizada;;ER-CIND-RUA-DA PISTA-LOTEAMENTO SONIA;;R$ 8.024,25;;
1189784;01/10/2025;SENHOR DO BONFIM;100,0%;100%;;;100%;;;;1;;1;;;1;-10,4359943, -39,3234803;PRIORIDADE PLANO ANEEL;;;;;;;;06/10/2025;OSMAR;;;;;;;;;https://drive.google.com/file/d/1Zn9V8BdUndPiARw3cB1XdnPYXIzdGffs/view?usp=drive_link;;;;MONTE SANTO;;122184 BT;;;;;;;E875252 – E875252;PLANO 7;;TRUE;;1;11/10/2025;;06/10/2025;;;D700706;;BT;;;Energizada;;UB-CIND-RUA-AFONSO TOLENTINO 178-URBANA;;R$ 10.251,56;;
1148717;01/10/2025;SENHOR DO BONFIM;100,0%;100%;;;100%;;;;1;;1;;;1;-11,0102411, -39,673026;PRIORIDADE PLANO ANEEL;;;;;;;;13/10/2025;GESONI;;;;;;;;;https://drive.google.com/file/d/1cYkIJgaRRFhfKUBTqgH_ueFQWVUTJ6la/view?usp=drive_link;;;;QUEIMADAS;;124420 (EN);;;;;123296;;E875241 – E875241;PLANO 7;;TRUE;;1;25/10/2025;;20/10/2025;;;D565953;;LV + ENERGZ;N1 C/ TRF;TRUE;NÃO DEFINIDO;;ER-CIND-POV-LAGINHA-RURAL;;R$ 18.416,88;;
