"DATA_ENVIO";"DATA_DOC";"RESPONSAVEL";"TIPO";"PEP";"TEXTO_APOS_DELIMITADOR";"DEFINICAO";"PEDIDO";"VALOR_LIQUIDO";"CONTRATO";"MUNICIPIO";"BASE";"CICLO";"DESCRICAO";"SETOR";"TEXTO_BREVE";"FONTE_ORIGEM";"CATEGORIA"
"2024-08-28";"2024-08-28";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508742733";"450.0";"";"";"Juazeiro";"Agosto";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-08-28";"2024-08-28";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508692880";"270.0";"";"";"Juazeiro";"Agosto";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-08-28";"2024-08-28";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508692880";"270.0";"";"";"Juazeiro";"Agosto";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-08-28";"2024-08-28";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508692880";"270.0";"";"";"Juazeiro";"Agosto";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-08-28";"2024-08-28";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508742733";"270.0";"";"";"Juazeiro";"Agosto";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-08-28";"2024-08-28";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508692880";"15.0";"";"";"Juazeiro";"Agosto";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-08-29";"2024-08-29";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508742733";"450.0";"";"";"Juazeiro";"Agosto";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-08-29";"2024-08-29";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508692880";"180.0";"";"";"Juazeiro";"Agosto";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-08-29";"2024-08-29";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508692880";"180.0";"";"";"Juazeiro";"Agosto";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-08-29";"2024-08-29";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508692880";"180.0";"";"";"Juazeiro";"Agosto";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-09-04";"2024-09-04";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508692880";"320.0";"";"";"724-JACOBINA";"Setembro";"";"";"";"724-JACOBINA_CIF";"CIF"
"2024-09-04";"2024-09-04";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508692880";"320.0";"";"";"724-JACOBINA";"Setembro";"";"";"";"724-JACOBINA_CIF";"CIF"
"2024-09-04";"2024-09-04";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508692880";"320.0";"";"";"724-JACOBINA";"Setembro";"";"";"";"724-JACOBINA_CIF";"CIF"
"2024-09-05";"2024-09-05";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4508742750";"2856.0";"";"";"Remanso";"Setembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-09-05";"2024-09-05";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508742750";"330.0";"";"";"Remanso";"Setembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-09-05";"2024-09-05";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4508742750";"2856.0";"";"";"Remanso";"Setembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-09-05";"2024-09-05";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508742750";"330.0";"";"";"Remanso";"Setembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-09-06";"2024-09-06";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4508742750";"2856.0";"";"";"Remanso";"Setembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-09-06";"2024-09-06";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508742750";"330.0";"";"";"Remanso";"Setembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-09-11";"2024-09-11";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508819229";"285.0";"";"";"Juazeiro";"Setembro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-09-11";"2024-09-11";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508819229";"450.0";"";"";"Juazeiro";"Setembro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-09-11";"2024-09-11";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4508819343";"1960.0";"";"";"Bonfim";"Setembro";"";"";"";"BONFIM_CIF";"CIF"
"2024-09-11";"2024-09-11";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4508819343";"1960.0";"";"";"Bonfim";"Setembro";"";"";"";"BONFIM_CIF";"CIF"
"2024-09-11";"2024-09-11";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508819343";"300.0";"";"";"Bonfim";"Setembro";"";"";"";"BONFIM_CIF";"CIF"
"2024-09-11";"2024-09-11";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508819343";"300.0";"";"";"Bonfim";"Setembro";"";"";"";"BONFIM_CIF";"CIF"
"2024-09-11";"2024-09-11";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508819229";"285.0";"";"";"Juazeiro";"Setembro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-09-12";"2024-09-12";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508819229";"330.0";"";"";"Juazeiro";"Setembro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-09-12";"2024-09-12";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508819229";"285.0";"";"";"Juazeiro";"Setembro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-09-13";"2024-09-13";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508691492";"435.0";"";"";"Juazeiro";"Setembro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-09-13";"2024-09-13";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508691492";"435.0";"";"";"Juazeiro";"Setembro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-09-13";"2024-09-13";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508691492";"435.0";"";"";"Juazeiro";"Setembro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-09-16";"2024-09-16";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508819229";"330.0";"";"";"Juazeiro";"Setembro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-09-16";"2024-09-16";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508819229";"330.0";"";"";"Juazeiro";"Setembro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-09-16";"2024-09-16";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4508819229";"600.0";"";"";"Juazeiro";"Setembro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-09-16";"2024-09-16";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508819229";"330.0";"";"";"Juazeiro";"Setembro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-09-17";"2024-09-17";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508819229";"330.0";"";"";"Juazeiro";"Setembro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-09-19";"2024-09-19";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508819229";"330.0";"";"";"Juazeiro";"Setembro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-09-19";"2024-09-19";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508820212";"750.0";"";"";"724-JACOBINA";"Setembro";"";"";"";"724-JACOBINA_CIF";"CIF"
"2024-09-19";"2024-09-19";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508820212";"750.0";"";"";"724-JACOBINA";"Setembro";"";"";"";"724-JACOBINA_CIF";"CIF"
"2024-09-19";"2024-09-19";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508820212";"750.0";"";"";"724-JACOBINA";"Setembro";"";"";"";"724-JACOBINA_CIF";"CIF"
"2024-09-19";"2024-09-19";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508691492";"375.0";"";"";"Juazeiro";"Setembro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-09-20";"2024-09-20";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508691492";"375.0";"";"";"Juazeiro";"Setembro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-09-24";"2024-09-24";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508692880";"150.0";"";"";"Juazeiro";"Setembro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-09-24";"2024-09-24";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508819229";"330.0";"";"";"Juazeiro";"Setembro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-09-24";"2024-09-24";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508819229";"330.0";"";"";"Juazeiro";"Setembro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-09-25";"2024-09-25";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508819229";"150.0";"";"";"Juazeiro";"Setembro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-09-27";"2024-09-27";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508819229";"555.0";"";"";"Juazeiro";"Setembro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-09-27";"2024-09-27";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508819229";"555.0";"";"";"Juazeiro";"Setembro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-10-18";"2024-10-18";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508819229";"555.0";"";"";"Juazeiro";"Outubro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-10-18";"2024-10-18";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508819229";"555.0";"";"";"Juazeiro";"Outubro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-10-18";"2024-10-18";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508743019";"510.0";"";"";"Juazeiro";"Outubro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-10-18";"2024-10-18";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508743019";"510.0";"";"";"Juazeiro";"Outubro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-10-31";"2024-10-31";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4508819229";"600.0";"";"";"Juazeiro";"Outubro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-10-31";"2024-10-31";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508819229";"180.0";"";"";"Juazeiro";"Outubro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-10-31";"2024-10-31";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4508819229";"600.0";"";"";"Juazeiro";"Outubro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-10-31";"2024-10-31";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4508819229";"600.0";"";"";"Juazeiro";"Outubro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-10-31";"2024-10-31";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508819229";"695.0";"";"";"Juazeiro";"Outubro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-10-31";"2024-10-31";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508819229";"695.0";"";"";"Juazeiro";"Outubro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-10-31";"2024-10-31";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4508819343";"1960.0";"";"";"Bonfim";"Outubro";"";"";"";"BONFIM_CIF";"CIF"
"2024-10-31";"2024-10-31";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508819343";"450.0";"";"";"Bonfim";"Outubro";"";"";"";"BONFIM_CIF";"CIF"
"2024-10-31";"2024-10-31";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4508819343";"1960.0";"";"";"Bonfim";"Outubro";"";"";"";"BONFIM_CIF";"CIF"
"2024-10-31";"2024-10-31";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508819343";"315.0";"";"";"Bonfim";"Outubro";"";"";"";"BONFIM_CIF";"CIF"
"2024-10-31";"2024-10-31";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4508819343";"1960.0";"";"";"Bonfim";"Outubro";"";"";"";"BONFIM_CIF";"CIF"
"2024-10-31";"2024-10-31";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4508819343";"1960.0";"";"";"Bonfim";"Outubro";"";"";"";"BONFIM_CIF";"CIF"
"2024-10-31";"2024-10-31";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508819343";"300.0";"";"";"Bonfim";"Outubro";"";"";"";"BONFIM_CIF";"CIF"
"2024-10-31";"2024-10-31";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508819343";"300.0";"";"";"Bonfim";"Outubro";"";"";"";"BONFIM_CIF";"CIF"
"2024-11-01";"2024-11-01";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4508820214";"2856.0";"";"";"Remanso";"Novembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-11-01";"2024-11-01";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508820214";"315.0";"";"";"Remanso";"Novembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-11-01";"2024-11-01";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4508820214";"2856.0";"";"";"Remanso";"Novembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-11-01";"2024-11-01";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508820214";"315.0";"";"";"Remanso";"Novembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-11-05";"2024-11-05";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4508820214";"2856.0";"";"";"Remanso";"Novembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-11-05";"2024-11-05";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508820214";"315.0";"";"";"Remanso";"Novembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-11-05";"2024-11-05";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4508820214";"2856.0";"";"";"Remanso";"Novembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-11-05";"2024-11-05";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4508820214";"2856.0";"";"";"Remanso";"Novembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-11-05";"2024-11-05";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4508820214";"2856.0";"";"";"Remanso";"Novembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-11-05";"2024-11-05";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4508820214";"2856.0";"";"";"Remanso";"Novembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-11-05";"2024-11-05";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508820214";"490.0";"";"";"Remanso";"Novembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-11-05";"2024-11-05";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508820214";"490.0";"";"";"Remanso";"Novembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-11-05";"2024-11-05";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508820214";"490.0";"";"";"Remanso";"Novembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-11-05";"2024-11-05";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508820214";"490.0";"";"";"Remanso";"Novembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-11-22";"2024-11-22";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4508820214";"2856.0";"";"";"Remanso";"Novembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-11-22";"2024-11-22";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508820214";"180.0";"";"";"Remanso";"Novembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-11-25";"2024-11-25";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508820215";"570.0";"";"";"Remanso";"Novembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-11-27";"2024-11-27";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508820216";"720.0";"";"";"Remanso";"Novembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-11-27";"2024-11-27";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508820216";"720.0";"";"";"Remanso";"Novembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-11-27";"2024-11-27";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508820216";"720.0";"";"";"Remanso";"Novembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-11-27";"2024-11-27";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508742705";"720.0";"";"";"Remanso";"Novembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-11-27";"2024-11-27";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508742705";"720.0";"";"";"Remanso";"Novembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-11-29";"2024-11-29";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4508819343";"1960.0";"";"";"Bonfim";"Novembro";"";"";"";"BONFIM_CIF";"CIF"
"2024-11-29";"2024-11-29";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"45088193243";"450.0";"";"";"Bonfim";"Novembro";"";"";"";"BONFIM_CIF";"CIF"
"2024-12-10";"2024-12-10";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508819247";"370.0";"";"";"Juazeiro";"Dezembro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-12-10";"2024-12-10";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508691492";"370.0";"";"";"Juazeiro";"Dezembro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-12-10";"2024-12-10";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508691492";"370.0";"";"";"Juazeiro";"Dezembro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2024-12-12";"2024-12-12";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508742705";"570.0";"";"";"Remanso";"Dezembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-12-12";"2024-12-12";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508742705";"570.0";"";"";"Remanso";"Dezembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-12-12";"2024-12-12";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508820216";"570.0";"";"";"Remanso";"Dezembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-12-16";"2024-12-16";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4508820214";"2856.0";"";"";"Remanso";"Dezembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-12-16";"2024-12-16";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508820214";"330.0";"";"";"Remanso";"Dezembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-12-16";"2024-12-16";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4508820214";"2856.0";"";"";"Remanso";"Dezembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-12-16";"2024-12-16";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508820214";"330.0";"";"";"Remanso";"Dezembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-12-16";"2024-12-16";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4508820214";"2856.0";"";"";"Remanso";"Dezembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-12-16";"2024-12-16";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4508820214";"2856.0";"";"";"Remanso";"Dezembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-12-16";"2024-12-16";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508820214";"330.0";"";"";"Remanso";"Dezembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-12-16";"2024-12-16";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508820214";"330.0";"";"";"Remanso";"Dezembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-12-19";"2024-12-19";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4508820214";"2856.0";"";"";"Remanso";"Dezembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-12-19";"2024-12-19";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4508820214";"2856.0";"";"";"Remanso";"Dezembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-12-19";"2024-12-19";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508820214";"180.0";"";"";"Remanso";"Dezembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-12-19";"2024-12-19";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508820214";"180.0";"";"";"Remanso";"Dezembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-12-19";"2024-12-19";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4508820214";"2856.0";"";"";"Remanso";"Dezembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-12-19";"2024-12-19";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508820214";"180.0";"";"";"Remanso";"Dezembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-12-20";"2024-12-20";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4508820214";"2856.0";"";"";"Remanso";"Dezembro";"";"";"";"REMANSO_CIF";"CIF"
"2024-12-20";"2024-12-20";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508820214";"330.0";"";"";"Remanso";"Dezembro";"";"";"";"REMANSO_CIF";"CIF"
"2025-01-09";"2025-01-09";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4508820214";"2856.0";"";"";"Remanso";"Janeiro";"";"";"";"REMANSO_CIF";"CIF"
"2025-01-09";"2025-01-09";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508820214";"255.0";"";"";"Remanso";"Janeiro";"";"";"";"REMANSO_CIF";"CIF"
"2025-01-09";"2025-01-09";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4508820214";"2856.0";"";"";"Remanso";"Janeiro";"";"";"";"REMANSO_CIF";"CIF"
"2025-01-09";"2025-01-09";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508820214";"255.0";"";"";"Remanso";"Janeiro";"";"";"";"REMANSO_CIF";"CIF"
"2025-01-10";"2025-01-10";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508820216";"600.0";"";"";"Remanso";"Janeiro";"";"";"";"REMANSO_CIF";"CIF"
"2025-01-14";"2025-01-14";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4508820214";"2856.0";"";"";"Remanso";"Janeiro";"";"";"";"REMANSO_CIF";"CIF"
"2025-01-14";"2025-01-14";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508820214";"484.0";"";"";"Remanso";"Janeiro";"";"";"";"REMANSO_CIF";"CIF"
"2025-01-15";"2025-01-15";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4508820214";"2856.0";"";"";"Remanso";"Janeiro";"";"";"";"REMANSO_CIF";"CIF"
"2025-01-15";"2025-01-15";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508820214";"255.0";"";"";"Remanso";"Janeiro";"";"";"";"REMANSO_CIF";"CIF"
"2025-01-15";"2025-01-15";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4508820214";"2856.0";"";"";"Remanso";"Janeiro";"";"";"";"REMANSO_CIF";"CIF"
"2025-01-15";"2025-01-15";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508820214";"255.0";"";"";"Remanso";"Janeiro";"";"";"";"REMANSO_CIF";"CIF"
"2025-01-16";"2025-01-16";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508742705";"900.0";"";"";"Remanso";"Janeiro";"";"";"";"REMANSO_CIF";"CIF"
"2025-01-16";"2025-01-16";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508820216";"900.0";"";"";"Remanso";"Janeiro";"";"";"";"REMANSO_CIF";"CIF"
"2025-01-16";"2025-01-16";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508820216";"900.0";"";"";"Remanso";"Janeiro";"";"";"";"REMANSO_CIF";"CIF"
"2025-01-17";"2025-01-17";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508820216";"330.0";"";"";"Remanso";"Janeiro";"";"";"";"REMANSO_CIF";"CIF"
"2025-01-17";"2025-01-17";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508820216";"330.0";"";"";"Remanso";"Janeiro";"";"";"";"REMANSO_CIF";"CIF"
"2025-01-24";"2025-01-24";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4509058328";"2856.0";"";"";"Remanso";"Janeiro";"";"";"";"REMANSO_CIF";"CIF"
"2025-01-24";"2025-01-24";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4509058328";"450.0";"";"";"Remanso";"Janeiro";"";"";"";"REMANSO_CIF";"CIF"
"2025-01-28";"2025-01-28";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508819229";"506.0";"";"";"Juazeiro";"Janeiro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2025-01-28";"2025-01-28";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508819229";"506.0";"";"";"Juazeiro";"Janeiro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2025-01-28";"2025-01-28";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508819229";"421.0";"";"";"Juazeiro";"Janeiro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2025-01-28";"2025-01-28";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508819229";"421.0";"";"";"Juazeiro";"Janeiro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2025-01-28";"2025-01-28";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508819229";"421.0";"";"";"Juazeiro";"Janeiro";"";"";"";"JUAZEIRO_CIF";"CIF"
"2025-01-28";"2025-01-28";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4509058328";"2856.0";"";"";"Remanso";"Janeiro";"";"";"";"REMANSO_CIF";"CIF"
"2025-01-28";"2025-01-28";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4509058328";"300.0";"";"";"Remanso";"Janeiro";"";"";"";"REMANSO_CIF";"CIF"
"2025-01-28";"2025-01-28";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4509058328";"2856.0";"";"";"Remanso";"Janeiro";"";"";"";"REMANSO_CIF";"CIF"
"2025-01-28";"2025-01-28";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4509058328";"300.0";"";"";"Remanso";"Janeiro";"";"";"";"REMANSO_CIF";"CIF"
"2025-01-29";"2025-01-29";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4508820214";"2856.0";"";"";"Remanso";"Janeiro";"";"";"";"REMANSO_CIF";"CIF"
"2025-01-29";"2025-01-29";"Logística";"DESCARGA";"CIF - 00000";"00000";"";"4508820214";"105.0";"";"";"Remanso";"Janeiro";"";"";"";"REMANSO_CIF";"CIF"
"2025-01-29";"2025-01-29";"Logística";"TRANSPORTE";"CIF - 00000";"00000";"";"4509058328";"2856.0";"";"";"Remanso";"Janeiro";"";"";"";"REMANSO_CIF";"CIF"
