PROJETO_FATO;Carteira;COORD;NOTA;TÍTULO;MUNICIPIO;STATUS 1;ENCARREGADO;SUPERVISOR;AR COELBA;nan;CRITÉRIO;ANÁLISE PROJETO PRÉ-FECH.;SOLICITAÇÃO DE RESERVA;DATA SAQUE MATERIAIS;PES LV;PES ENCABEÇ. BT / ENERG.;PES PD;DATA PD;STATUS PES PD;SI PG;PG's;CLIET.;PSTP;CAVA REALIZADA;PST EXEC;Á REALIZAR;AVNR;AVANÇO;INCIO;PV. FIM;ENERGIZAÇÃO;REFERENCIA;LATITUDE;LONGITUDE;V. PROJETO;PROVAVEL ROCHA;NECESSIDADE DE VISITA;CABO 1X25;CABO 3X35;OBS;AVALIAÇÃO SERVIÇO;PLANO;OC. ENERG.;22%%;STATUS_FATO;;VALOR SERVIÇO;SERV. X % AVNP;Ticket Médio;% Vlr Serv / Vlr Projeto;DIAS PREVISTOS;% Vlr Serv x Vlr Projeto;PES ENCAB. BT / ENERG.;SOLICITAÇÃO DE TRANSPORTE CONCRETO;OBRA SIMPLIFICADA;DATA ENERG REAL;VALOR DE PROJETO;PV. INÍCIO;INCIO REAL;FIM REAL;B-1227403;ETAPA;CARTEIRA;VALOR REAL;PIN;MAPS;REFERÊNCIA;PG'S;VISITA PRÉVIA;PRÉ-FECHAMENTO;LINK PROJETO;SOL. DE RESERVA NO CES;DT. SEPARAÇÃO CES;DT. SAQUE DE MATERIAIS;PES ENCAB. BT/ ENERG.;RESUMO ENCAB. BT/ENERG.;RESUMO LV;RESUMO PES PD;% POSTES;CAVP;CAVR;% CAVAS;DT REPROG;OBRA MIGRADA;DT I REAL;DT F REAL;ENERG. INFORMADA;AS BUILT;OBS.1;Unnamed: 0;AVANÇO.1;CONCRETO ENVIADO;DEVOLUÇÃO;BOOK/EVIDÊNCIAS;IMPEDITIVO
1225672;11/01/2025;JACOBINA;9102322926;UB-CIND-AV-STO AMARO-SAO LUIZ;CAPIM GROSSO;ENERGIZADA;HERMOGENES;ANDERSON;MANOEL CONCEICAO;;QLP;14/10/2025;21/10/2025;04/11/2025;nan;;nan;nan;nan;nan;E878561;0;1;nan;1;0;nan;nan;;05/11/2025;;R300032;-11,384693;-40,003282;;nan;;;;PES DE ENERGIZAÇÃO DE OBRA ENCABEÇAMENTO REDE BT;POSTE NA OBRA;PLANO 7;nan;;;;nan;nan;nan;;;nan;nan;nan;NÃO;04/11/2025;nan;04/11/2025;04/11/2025;04/11/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1224389;11/01/2025;JACOBINA;9102323375;ER-CIND-FAZ-SAPUCAIA-RURAL;JACOBINA;ENERGIZADA;JOSE ROBERTO;EDLECIO;NATALICIO SILVA;;QLP;14/10/2025;29/10/2025;04/11/2025;nan;;nan;nan;nan;nan;E878562 AO E878566;1;5;5;5;0;nan;nan;;11/11/2025;;B723798;-11,224585;-40.402.402;;nan;;;;PES DE ENERGIZAÇÃO DE OBRA ENCABEÇAMENTO REDE BT;SACAR POSTE NA BASE;PLANO 7;nan;;;;nan;nan;nan;;;nan;CRIAR;nan;NÃO;06/11/2025;nan;10/11/2025;06/11/25;06/11/25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1225777;11/01/2025;JACOBINA;9102333392;ER-CIND-FAZ-LAGOA DO GAG 30-RURAL;JACOBINA;ENERGIZADA;OLISVALDO;EDLECIO;NATALICIO SILVA;;QLP;14/10/2025;30/10/2025;12/11/2025;nan;;2025-142281;21/11/2025;APROVADO;nan;nan;1;0;nan;nan;0;nan;nan;;20/11/2025;;E355358;-11,189905;-40,570439;;nan;;;;PES DE DESLIGAMENTO  SUBSTITUIÇÃO DE TRAFO E TROCA DE CABO BT;nan;PLANO 7;nan;;;;nan;nan;nan;;;nan;nan;nan;NÃO;nan;nan;19/11/2025;21/11/2025;21/11/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1225750;11/01/2025;JACOBINA;9102334919;ER-CIND-FAZ-SANTA MARTA 46-JACOBINA;JACOBINA;ENERGIZADA;OLISVALDO;EDLECIO;NATALICIO SILVA;;QLP;14/10/2025;30/10/2025;05/11/2025;2025-142180;;nan;nan;nan;nan;E878567;0;1;1;1;0;nan;nan;;06/11/2025;;R010654;-11,1710062;-40,5863699;;nan;;;;PES DE LINHA VIVA INSTALAR  POSTE MT E N1 E BANCADA DE TRAFO E PES DE ENERGIZAÇÃO DE TRAFO;nan;PLANO 7;nan;;;;nan;nan;nan;;;nan;2025-142192;nan;NÃO;07/11/2025;nan;05/11/2025;07/11/2025;07/11/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1175126;11/01/2025;JACOBINA;9102140192;RR-CIND-FAZ-BOSQUE DAS ALGAROBAS-RURAL;OUROLÂNDIA;ENERGIZADA;EUDÁRIO/ JOSÉ MIZAEL/ JAIRO/ JOSÉ ROBERTO;EDLECIO;ANTONIO MELO;;QLP;22/10/2025;06/11/2025;10/11/2025;2025-143142;;nan;nan;nan;1040843;E899533 AO E899564;3;32;32;31;1;nan;nan;;28/11/2025;;B170844;-10,868114;-41.169.321;;nan;;;;(PES DE LV  INTERCALAR POSTE MT E INSTALAR ESTRUTURA N4-3  E ENCABECAMENTO MT) ( PES DE ENERGIZAÇÃO DE OBRA );FALTA 3 TRAFOS;PLANO 7;nan;;;;nan;nan;nan;;;nan;2025-143182;nan;NÃO;nan;nan;24/11/2025;24/11/2025;28/11/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1064548;11/01/2025;JACOBINA;9102227011;MP-CIND-POV.DA CHAPADA RURAL;OUROLÂNDIA;ENERGIZADA;EUDÁRIO/ JOSÉ MIZAEL/ JAIRO/ JOSÉ ROBERTO;EDLECIO;ANTONIO MELO;;QLP;22/10/2025;27/10/2025;8/11/2025;2025-143197;;"2025-134721
2025-144089";"12/11/2025
27/11/2025";APROVADO;1040845;E899583 AO E899590;1;20;20;19;1;nan;nan;;14/11/2025;;R036651;-10,681019;-4.128.662;;nan;;;;LV ENCABECAR REDE MT NO POSTE  R036651 / DESLIGAMENTO;nan;PLANO 7;nan;;;;nan;nan;nan;;;nan;2025-143200;nan;NÃO;27/11/2025;nan;10/11/2025;10/11/2025;27/11/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1214685;11/01/2025;JACOBINA;9102310727;ER-CIND-POV-ALCAPAO-RURAL;OUROLÂNDIA;ENERGIZADA;EUDÁRIO// JAIRO;EDLECIO;ANTONIO MELO;;QLP;22/10/2025;06/11/2025;10/11/2025;nan;;2025-140707;19/11/2025;APROVADO;1040846;E899633 AO E899645;1;23;23;23;0;nan;nan;;21/11/2025;;B496110;-10,786439;-41,311597;;nan;;;;PES DE SUBSTITIUÇÃO POSTE BT POR MT DESLIGAMENTO;REALIZADO PRÉ VISTORIA;PLANO 7;nan;;;;nan;nan;nan;;;nan;nan;nan;NÃO;nan;nan;17/11/2025;17/11/2025;20/11/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1221766;11/01/2025;JACOBINA;9102335750;ER-CIND-FAZ-SAO MAURICIO-RURAL;OUROLÂNDIA;ENERGIZADA;EUDÁRIO/ JOSÉ MIZAEL/ JAIRO/ JOSÉ ROBERTO;EDLECIO;ANTONIO MELO;;QLP;14/10/2025;06/11/2025;10/11/2025;nan;;"2025-137338
2025-143224";"14/11/2025
25/11/2025";APROVADO;nan;E878568;1;1;nan;1;0;nan;nan;;26/11/2025;;B667186;-10,681203;-41,281684;;nan;;;;2 DESLIGAMENTO;nan;PLANO 7;nan;;;;nan;nan;nan;;;nan;nan;nan;NÃO;nan;nan;14/11/2025;14/11/2025;18/11/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1221838;11/01/2025;JACOBINA;9102336239;ER-CIND-POV-GITIRANA-RURAL;OUROLÂNDIA;ENERGIZADA;EUDÁRIO/OLISVALDO;EDLECIO;ANTONIO MELO;;QLP;14/10/2025;27/10/2025;04/11/2025;nan;;nan;nan;nan;nan;E878519 AO E878536;1;18;18;18;0;nan;nan;;07/11/2025;;D088372;-10,884503;-41,225721;;nan;;;;PES LV E ENERGIZAÇÃO;REALIZADO PRÉ VISTORIA;PLANO 7;nan;;;;nan;nan;nan;;;nan;nan;nan;NÃO;06/11/2025;nan;03/11/2025;03/11/2025;06/11/25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1196986;11/01/2025;JACOBINA;9102150682;RR-CIND-FAZ-GAFIEIRA-RURAL;PIRITIBA;ENERGIZADA;JOAOZITO/ ANTÔNIO/ ALESSANDRO;ANDERSON;NAILTON SANTANA;;QLP;22/10/2025;29/10/2025;04/11/2025;2025-143228;;nan;nan;nan;1040856;E899683 AO E899708;1;27;5;27;0;nan;nan;;15/11/2025;;D098619;-11,831854;-40,611866;;nan;;;;PES DE LV E PES DE ENERGIZAÇÃO DE OBRA;nan;PLANO 7;nan;;;;nan;nan;nan;;;nan;nan;nan;NÃO;nan;nan;04/11/2025;04/11/2025;20/11/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1033157;11/01/2025;JACOBINA;9101734073;MP-CCOL-POV-INGAZEIRA-RURAL;TAPIRAMUTÁ;MIGRADA PARA DEZEMBRO;JOAOZITO/ ANTÔNIO/ ALESSANDRO;ANDERSON;NAILTON SANTANA;;JUDICIAL;nan;nan;nan;nan;;nan;nan;nan;nan;nan;2;65;nan;nan;65;nan;nan;;29/11/2025;;nan;-11,898634;-40,801908;;nan;;;;nan;nan;PLANO 7;nan;;;;nan;nan;nan;;;nan;2025-124629;nan;NÃO;nan;nan;10/11/2025;nan;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1207984;11/01/2025;JACOBINA;9102242064;RR-CIND-POV-VOLTA GRANDE-RURAL;TAPIRAMUTÁ;ENERGIZADA;JOAOZITO/ ANTÔNIO/ ALESSANDRO;ANDERSON;NAILTON SANTANA;;QLP;23/10/2025;07/11/2025;11/11/2025;nan;;nan;???;nan;1040857;E899733 AO E899760;1;31;29;31;0;nan;nan;;20/11/2025;;E444822;-11,904483;-40,9332;;nan;;;;PES DE TRANSFERENCIA CABO BT E SUBSTITUIÇÃO DE POSTE BT POR AT /  E LV encabecar rede MT N3 PRA N4 ENERGIZAÇÃO;FALTA PODA;PLANO 7;nan;;;;nan;nan;nan;;;nan;nan;nan;NÃO;nan;nan;04/11/2025;17/11/2025;26/11/25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1225203;11/01/2025;JACOBINA;9102330414;ER-CIND-FAZ-OVELHA AMARRADA 1095-RURAL;VÁRZEA DA ROÇA;ENERGIZADA;ALESSANDRO;ANDERSON;MANOEL CONCEICAO;;QLP;14/10/2025;22/10/2025;04/11/2025;nan;;nan;nan;nan;nan;E878570 AO E878575;1;6;6;6;0;nan;nan;;06/11/2025;;L439361;-11,5893246;-40,08127;;nan;;;;PES DE EXTENSÃO DE REDE BT;nan;PLANO 7;nan;;;;nan;nan;nan;;;nan;2025-132933;nan;NÃO;08/11/2025;nan;03/11/2025;03/11/2025;08/11/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1225194;11/01/2025;JACOBINA;9102326343;ER-CIND-POV-GASPAR-RURAL;VÁRZEA NOVA;ENERGIZADA;EUDÁRIO/ JAIRO/ JOSÉ MIZAEL;EDLECIO;RICARDO BRITO;;QLP;14/10/2025;06/11/2025;10/11/2025;nan;;nan;nan;nan;nan;E878632 AO E878642;1;11;11;nan;11;nan;nan;;28/11/2025;;D036077;-11,1451255;-41,1070286;;nan;;;;PES LV E ENERGIZAÇÃO;FALTA CABO 1X25 520MTS E TRAFO;PLANO 7;nan;;;;nan;nan;nan;;;nan;2025-143238;nan;NÃO;nan;nan;20/11/2025;nan;28/11/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0744119;11/01/2025;JACOBINA;9100900360;MP-CIND-POV TOCA DA NOVILHA-RURAL;CAMPO FORMOSO;CANCELADA - SERA CONSTRUIDA POR BONFIM;nan;nan;nan;;REPUTACIONAL;nan;nan;nan;nan;;nan;nan;nan;1040867;nan;1;15;nan;nan;15;nan;nan;;nan;;Q063144;-10,432203;-40,564076;;nan;;;;nan;nan;PLANO 14;nan;;;;nan;nan;nan;;;nan;nan;nan;nan;nan;nan;nan;nan;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1202352;11/01/2025;JACOBINA;9102278538;AC-CIND-REG.FV POV-ABREU DO PACAUI-RURAL;CAMPO FORMOSO;CANCELADA - PROJETO INCOMPATÍVEL;JAIRO;EDLECIO;HIAGO SANTANA;;PRIORIDADE PLANO ANEEL;17/10/2025;21/10/2025;04/11/2025;nan;;nan;nan;nan;nan;E878537 AO E878544;2;8;nan;nan;8;nan;nan;;05/11/2025;;E310081;-10,083516;-40,691575;;nan;;;;nan;nan;PLANO 7;nan;;;;nan;nan;nan;;;nan;nan;nan;NÃO;nan;nan;04/11/2025;nan;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1212044;11/01/2025;JACOBINA;9102313067;ER-CIND-RUA-BEIRA RIO-LAGE DE BAIXO;CAMPO FORMOSO;ENERGIZADA;JAIRO;EDLECIO;HIAGO SANTANA;;nan;17/10/2025;21/10/2025;05/11/2025;2025-140512;;nan;nan;nan;nan;E878545 AO E878547;1;3;3;3;0;nan;nan;;11/11/2025;;Q026014;-10,184515;-40,958895;;nan;;;;nan;nan;PLANO 7;nan;;;;nan;nan;nan;;;nan;nan;nan;NÃO;05/11/2025;nan;06/11/2025;05/11/2025;05/11/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1225530;11/01/2025;JACOBINA;9102325410;MP-CIND-FAZ-GRUNA-RURAL;UMBURANAS;ENERGIZADA;JAIRO/ EUDÁRIO/ JOSÉ MIZAEL;EDLECIO;ANTONIO MELO;;QLP;27/10/2025;07/11/2025;10/11/2025;2025-143245;;nan;nan;nan;1040867;E899783 AO E899817;1;37;37;37;0;nan;nan;;28/11/2025;;D03001/R071280;-10.647.241;-41.41667;;nan;;;;PES DE LINHA VIVA E PES DE SUBSTITIUÇÃO DE POSTE BT POR AT;FALTA TRAFO;PLANO 7;nan;;;;nan;nan;nan;;;nan;2025-143246;nan;NÃO;nan;nan;10/11/2025;nan;28/11/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1229707;11/01/2025;JACOBINA;9102351090;UB-CIND-RUA-RECREIO-COQUEIRO;MAIRI;ENERGIZADA;ALESSANDRO;ANDERSON;MANOEL CONCEICAO;;QLP;27/10/2025;03/11/2025;06/11/2025;2025-143248;;2025-135570;12/11/2025;nan;nan;E899591 AO E899598;1;15;15;15;0;nan;nan;;12/11/2025;;D337663;-11,712726;-40,1562691;;nan;;;;PES DESLIG.:ABRIR CHAVE DO TRAFO W11507 PARA POSSIBILITAR A SUBSTITUIÇÃO DOS POSTES DO PG D531302 AO D699534, D699534 AO D715418 E ENERGIZAR OBRA.;nan;PLANO 7;nan;;;;nan;nan;nan;;;nan;nan;nan;NÃO;nan;nan;03/11/2025;03/11/2025;17/11/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1230617;11/01/2025;JACOBINA;9102349198;ER-CIND-FAZ-ALTO BONITO 99999-RURAL;CAPIM GROSSO;ENERGIZADA;HERMOGENES;ANDERSON;MANOEL CONCEICAO;;QLP;27/10/2025;03/11/2025;06/11/2025;2025-143249;;2025-139827;18/11/2025;APROVADO;nan;E899599 AO E899613;1;15;15;15;0;nan;nan;;14/11/2025;;B825380;-11,3639649;-39,9521124;;nan;;;;PES DESLIG.:ABRIR CHAVE G43466 PARA POSSIBILITAR INTERCALAÇÃO DO POSTE ENTRE OS PGs E839084 E E825380, ENCABEÇAR A REDE NOVA DE MT, FECHAR O TRAFO NOVO E ENERGIZAR A OBRA.;nan;PLANO 7;nan;;;;nan;nan;nan;;;nan;nan;nan;NÃO;13/11/2025;nan;06/11/2025;06/11/2025;13/11/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1053689;11/01/2025;JACOBINA;9101485073;RI-SEIN-RUA-ALCEBIADES RIOS-CENTRO VARZE;VARZEA DO POÇO;ENERGIZADA;ALESSANDRO/ hermógenes;ANDERSON;RICARDO BRITO;;nan;30/08/2025;01/09/2025;nan;nan;;nan;nan;nan;nan;E857466 AO E857498;nan;30;nan;30;0;nan;nan;;04/11/2025;;nan;-11,533215;-40,308907;;nan;;;;PES DESL.: ABRIR CHAVE DO TRAFO J60288, PARA POSSIBILITAR A SUBSTITUIÇÃO DOS POSTES BT PARA MT DE PG'S D014040 AO D014038 E REALOCAR TRAFO DE PLACA J60288 PARA O PG D014042 E ENERGIZAR OBRA.(ATERRAR PG'S D014041 E D014047)PES LV: TRANSFORMAR M3 EM M4 NO PG D014041 E ENCABEÇAR REDE NOVA MT E ENERGIZAR OBRA;nan;nan;nan;;;;nan;0%;#VALUE!;;;#VALUE!;nan;nan;nan;04/10/2025;R$ 255.446,68;08/10/2025;08/10/2025;04/11/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1177741;11/01/2025;JACOBINA;9102151274;UB-CIND-RUA-NOVA-CENTRO;OUROLÂNDIA;ENERGIZADA;OLISVALDO;EDLECIO;ANTONIO MELO;;PRIORIDADE PLANO ANEEL;22/09/2025;30/09/2025;07/10/2025;nan;;nan;nan;nan;nan;E857571 AO E857572;0;2;nan;2;0;nan;100%;;01/11/25;;D153604;-10,9701258;-41,0746935;;nan;;;;PES BT: ENCABEÇAR REDE BT NOVA NO PG EXISTENTE D153604 E ENERGIZAR OBRA;nan;PLANO 7;nan;;;;R$  3.121,11;0%;R$  -;;;#VALUE!;2025-138331;nan;NÃO;01/11/2025;R$ 16.267,49;27/10/25;27/10/25;01/11/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1198700;11/01/2025;JACOBINA;9102223309;UB-CIND-RUA-A. C. DE MELO-LOT 13 DE JUN;OUROLÂNDIA;ENERGIZADA;OLISVALDO;EDLECIO;ANTONIO MELO;;QLP;22/09/2025;30/09/2025;07/10/2025;nan;;nan;nan;nan;nan;E863307;1;1;nan;1;0;nan;100%;;31/10/25;;B159032;-10,9733759;-41,0790026;;nan;;;;ENCABEÇAR REDE BT NOVA NO PG B159032 E ENERGIZAR OBRA.;nan;PLANO 7;nan;;;;R$  1.763,01;176301%;R$  1.763,01;;;20%;2025-130482;nan;NÃO;01/11/2025;R$ 8.966,68;27/10/25;27/10/25;01/11/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1155527;11/01/2025;JACOBINA;9102099302;AC-CIND-PR -JOS ESTEVES-NOVO HORIZONTE;CAPIM GROSSO;ENERGIZADA;JOSÉ MIZAEL/ANTONIO;ANDERSON;WELLINGTON SOUZA;;GOVERNO;22/09/2025;07/10/2025;30/10/2025;2025-142391;;2025-139759;07/11/2025;ANALISE;nan;E857523 AO E857524;1;4;nan;4;0;nan;100%;;07/11/2025;;R004439;-11,37705;-40,005485;;nan;;;;nan;nan;PLANO 7;nan;;;;R$  9.019,01;0%;R$  -;;;#VALUE!;nan;nan;NÃO;07/11/2025;R$ 60.355,61;09/10/2025;09/10/2025;07/11/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1225209;11/01/2025;JACOBINA;9102337760;IT-GRUA-CJN-BEGE BAHIA- MARMORE;OUROLÂNDIA;ENERGIZADA;OLISVALDO;EDLECIO;ANTONIO MELO;;REPUTACIONAL;22/09/2025;PENDENTE;nan;2025-137993;;nan;nan;nan;nan;E863310;0;1;1;0;1;nan;100%;;07/11/2025;;R071377;-10,84339;-41,440857;;nan;;;;nan;nan;PLANO 7;nan;;;;nan;0%;#VALUE!;;;#VALUE!;nan;nan;nan;nan;R$ 76.810,95;06/11/2025;nan;29/11/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1148379;11/01/2025;JACOBINA;9102093081;IS-CIND-AV-SETE SETEMBRO-URBANA;OUROLÂNDIA;ENERGIZADA;OLISVALDO;EDLECIO;ANTÔNIO MELO;;TRANSGRESSÃO;02/09/2025;nan;24/09/2025;nan;;nan;07/11/2025;nan;nan;E839080 AO E839082;0;5;4;4;1;nan;0%;;07/11/2025;;D929742;-10,851471;-41,376750;;nan;;;;PES LV. - INTERCALAR DOIS POSTES AT ENTRE OS PG'S R046475 E D929742 COM ESTRUTURA N3-3, E INTERCALAR POSTE AT COM ESTRUTURA N3-3 ENTRE OS PG'S D039296 E O D929742.PES DESL.: ABRIR RELIGADOR  J02517(FAZER CORTE VISIVEL), FECHAR RELIGADOR J04025,  ABRIR TRAFO N80765,  PARA POSSIBILITAR ABERTURA DE PASSAGEM NO PG R046476, INTERCALAR POSTE MT COM ESTRUTURA N3-3 ENTRE OS PG'S R046475 E D929742, ENCABEÇAR REDE MT NOVA E ENERGIZAR OBRA.(ATERRAR OS PG'S D929742 E R046475).;nan;PLANO 8;nan;;;;R$ 9.099,24;nan;nan;;;nan;nan;nan;SIM;nan;R$ 61.641,33;08/10/2025;08/10/2025;28/11/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1028455;11/01/2025;JACOBINA;9101800566;AC-CIND-RUA CATARINA-RURAL (REG. LIG);OUROLÂNDIA;ENERGIZADA;OLISVALDO;EDLECIO;ANTONIO MELO;;QLP;27/09/2025;07/10/2025;09/10/2025;CRIAR;;2025-139746;18/11/2025;APROVADO;1038574;E878580 AO E878582;1;26;nan;26;0;nan;100%;;18/11/25;;R029807;-10,8320916;-41,3111755;;nan;;;;PES DESLIG.: ABRIR CHAVE DO TRAFO J08403 PARA POSSIBITAR A SUBSTITUIÇÃO DOS POSTES BT POR AT E SUBSITUIÇÃO DE CABO NU BT POR MULTIPLEX DO PG R029808 AO R043957.;nan;PLANO 7;nan;;;;nan;0%;R$  -;;;0%;CRIAR;nan;NÃO;nan;R$ 156.529,12;10/10/25;10/10/25;18/11/25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1227403;11/01/2025;JACOBINA;9102341646;COEL-ROD-BA130-CAPIM GROSSO-COMPLEMENTO;CAPIM GROSSO;MANOBRAS;JOSÉ MIZAEL;ANDERSON;WELLINGTON SOUZA;;nan;nan;nan;nan;nan;;nan;nan;nan;nan;nan;nan;nan;nan;nan;0;nan;nan;;27/11/25;;nan;nan;nan;;nan;;;;nan;nan;1.2.1.1.3 - DISTR URBA.SDMT NORT;nan;;;;nan;nan;nan;;;nan;nan;nan;nan;nan;nan;15/10/25;nan;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1174903;11/01/2025;JACOBINA;9102130568;AL-COEL-03-CAPIM GROSSO II -CONSTR-RURAL;CAPIM GROSSO;MANOBRAS;JOSÉ MIZAEL;ANDERSON;WELLINGTON SOUZA;;nan;nan;nan;nan;nan;;nan;nan;nan;nan;nan;nan;nan;nan;nan;0;nan;nan;;nan;;nan;nan;nan;;nan;;;;nan;nan;nan;nan;;;;nan;nan;nan;;;nan;nan;nan;nan;nan;nan;nan;nan;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1226351;12/01/2025;JACOBINA;;ER-CIND-FAZ-RIACHO-PILOES;CAEM;ENERGIZADA;OLISVALDO;EDLECIO;RAFAEL CRUZ;;0;;;;2025-149648;;nan;nan;nan;nan;;1;1;;1,00;;;100%;;02/12/2025;10/12/2025;;-11,116931;-40,006586;;nan;;;;nan;;PLANO 7;2025-10-34720;;;;;;;;;;;;NÃO;;R$ 19.700,30;02/12/2025;;;9102339113;ENERGIZADA;12/11/2025;R$ 3.127,47;7.1.2.3;nan;D777818;E899717;nan;20/11/2025;17/11/2025;OK;05/12/2025;nan;2025-158776;nan;nan;nan;100,00%;nan;nan;0,00%;09/12/2025;nan;nan;nan;SIM;nan;nan;;;;;;
1227689;12/01/2025;JACOBINA;;UB-CIND-RUA-DO CONTORNO-CENTRO;CAEM;ENERGIZADA;OLISVALDO;EDLECIO;RAFAEL CRUZ;;QLP;;;;nan;;nan;nan;nan;nan;;2;2;;2,00;;;100%;;03/12/2025;11/12/2025;;-11,087138;-40,430872;;nan;;;;nan;;PLANO 7;39308;;;;;;;;;;;;NÃO;;R$ 15.219,38;03/12/2025;;;9102344618;ENERGIZADA;12/11/2025;nan;7.1.1.3;nan;D699524;E899681 AO E899682;nan;nan;17/11/2025;OK;05/12/2025;nan;2025-159380;nan;nan;nan;100,00%;2;2;100,00%;10/12/2025;nan;nan;nan;SIM;nan;nan;;;;;;
1230051;12/01/2025;JACOBINA;;AC-CIND-AV-ITAPICURU MIRIM 10-GONCALO;CAEM;ENERGIZADA;OLISVALDO;EDLECIO;RAFAEL CRUZ;;INSTITUCIONAL;;;;2025-149841;;2025-149361;21/12;nan;nan;;1;3;;3,00;;;100%;;05/12/2025;05/01/2026;;-11,187123;-40,265646;;nan;;;;CONCLUI ATÉ DIA 30/12;;PLANO 7;nan;;;;;;;;;;;;NÃO;;R$ 50.349,75;04/12/2025;;;9102347650;ENERGIZADA;12/11/2025;R$ 7.362,13;7.1.2.3;nan;D123502;E899678;nan;02/12/2025;17/11/2025;OK;04/12/2025;nan;nan;nan;nan;nan;100,00%;nan;nan;0,00%;30/12/2025;nan;nan;nan;nan;nan;Desligamento reprogramado deu cava em rocha.;;;;;;
1184679;12/01/2025;JACOBINA;;EQ-COEL-CO-ALTO BONITO-RURAL;CALDEIRÃO GRANDE;INICIADA;OLISVALDO;EDLECIO;RAFAEL CRUZ;;PERDAS TÉCNICAS;;;;2025-149915;;nan;nan;nan;nan;;0;2;;nan;;;100%;;06/12/2025;nan;;-10,992291;-40,344884;;nan;;;;FALTA REGULADOR TENSÃO - 1000015 RT 13,8KV 276KVA 200A 1F;;PLANO 8;nan;;;;;;;;;;;;NÃO;;R$ 402.104,27;06/12/2025;;;9102145474;ALOCAÇÃO;12/11/2025;nan;8.2.2.3;nan;R013203;E899649 AO E899650;nan;nan;17/11/2025;ok;08/12/2025;nan;nan;nan;nan;nan;0,00%;nan;nan;0,00%;23/12/2025;nan;nan;nan;nan;nan;nan;;;;;;
1186926;12/01/2025;JACOBINA;;ER-CIND-FAZ-SETE PORCOS-RURALSETE PORCOS;CAPIM GROSSO;ENERGIZADA;JOSE MISAEL;EDUARDO;MANOEL CONCEIÇAO;;QLP;;;;2025-149927;;nan;nan;nan;nan;;1;2;;2,00;;;100%;;04/12/2025;12/12/2025;;-11,434045;-40,034336;;nan;;;;nan;;PLANO 7;2025-10-43173;;;;;;;;;;;;NÃO;;R$ 33.987,03;02/12/2025;;;9102163733;ENERGIZADA;12/11/2025;R$ 4.442,28;7.1.2.3;nan;D408827;E899651 AO E899652;nan;20/11/2025;17/11/2025;OK;05/12/2025;nan;nan;nan;nan;nan;100,00%;nan;nan;0,00%;09/12/2025;nan;nan;12/12/2025;nan;nan;nan;;;;;;
