NOTA;DATA DO CONTATO;DATA DO RETORNO;MUNICIPIO;RESPONSAVEL;STATUS;CONFORMIDADE
4506397565;2025-01-10;;SENHOR DO BONFIM;GUILHERME;Inapto;Obra
4506398574;2025-01-08;2025-01-10;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506389402;2025-01-16;;SENHOR DO BONFIM;JOVANIA;Aguardando Retorno;Aguardando retorno cliente
4506389938;2025-01-16;2025-01-16;SENHOR DO BONFIM;JOVANIA;Apto;Apto
4506389961;2025-01-16;;SENHOR DO BONFIM;JOVANIA;Apto;Apto
4506390288;2025-01-16;;SENHOR DO BONFIM;JOVANIA;Inapto;Ja realizada
4506390304;2025-01-16;;SENHOR DO BONFIM;JOVANIA;Aguardando Retorno;Aguardando retorno cliente
4506390470;2025-01-20;;SENHOR DO BONFIM;GUILHERME;Aguardando Retorno;Sem retorno
4506390915;2025-01-20;2025-01-20;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506390940;2025-01-20;;SENHOR DO BONFIM;GUILHERME;Aguardando Retorno;
4506390982;2025-01-20;2025-01-20;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506391445;2025-01-20;2025-01-20;SENHOR DO BONFIM;GUILHERME;Apto;
4506391463;2025-01-16;2025-01-16;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506391883;2025-01-20;2025-01-20;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506392396;2025-01-20;2025-01-20;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506393249;2025-01-16;2025-01-16;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506393278;2025-01-20;2025-01-20;SENHOR DO BONFIM;GUILHERME;Apto;
4506393805;2025-01-20;;SENHOR DO BONFIM;GUILHERME;Aguardando Retorno;
4506393849;2025-01-20;2025-01-20;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506394352;2025-01-20;2025-01-20;SENHOR DO BONFIM;GUILHERME;Inapto;Cadastro Incorreto
4506394371;2025-01-20;2025-01-20;SENHOR DO BONFIM;GUILHERME;Apto;
4506394817;2025-01-20;2025-01-20;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506395347;2025-01-20;;SENHOR DO BONFIM;GUILHERME;Aguardando Retorno;
4506398169;2025-01-15;2025-01-26;SENHOR DO BONFIM;GUILHERME;Inapto;Obra
4506399727;2025-01-21;;SENHOR DO BONFIM;JOVANIA;Aguardando Retorno;Aguardando retorno cliente
4506399777;2025-05-21;;SENHOR DO BONFIM;JOVANIA;Aguardando Retorno;Aguardando retorno cliente
4506400147;2025-01-21;;SENHOR DO BONFIM;JOVANIA;Aguardando Retorno;Aguardando retorno cliente
4506401150;2025-01-21;;SENHOR DO BONFIM;JOVANIA;Aguardando Retorno;Aguardando retorno cliente
4506402054;2025-01-21;;SENHOR DO BONFIM;AMANDA;Aguardando Retorno;Aguardando retorno cliente
4506396385;2025-01-23;2025-01-23;SENHOR DO BONFIM;AMANDA;Inapto;Deficiencia tecnica
4506396913;2025-01-23;2025-01-23;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506401703;2025-01-23;2025-01-23;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506403006;2025-01-21;;SENHOR DO BONFIM;AMANDA;Aguardando Retorno;Aguardando retorno cliente
4506403084;2025-01-21;;SENHOR DO BONFIM;AMANDA;Aguardando Retorno;Aguardando retorno cliente
4506403514;2025-01-20;2025-01-20;SENHOR DO BONFIM;AMANDA;Inapto;
4506403531;2025-01-21;2025-01-21;SENHOR DO BONFIM;AMANDA;Inapto;
4506403595;2025-01-21;;SENHOR DO BONFIM;AMANDA;Aguardando Retorno;Aguardando retorno cliente
4506404162;2025-01-21;;SENHOR DO BONFIM;AMANDA;Aguardando Retorno;Aguardando retorno cliente
4506404502;2025-01-20;2025-01-20;SENHOR DO BONFIM;AMANDA;Inapto;
4506404507;2025-01-16;2025-01-16;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506405044;2025-01-21;2025-01-21;SENHOR DO BONFIM;JOVANIA;Apto;Apto
4506405522;2025-01-21;2025-01-21;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506405590;2025-01-21;2025-01-21;SENHOR DO BONFIM;AMANDA;Inapto;
4506406530;2025-01-21;2025-01-21;SENHOR DO BONFIM;GUILHERME;Inapto;Irregularidade do Padrao
4506407044;2025-01-21;;SENHOR DO BONFIM;GUILHERME;Inapto;Cadastro Incorreto
4506384790;2025-01-23;2025-01-23;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506423078;2025-01-24;;SENHOR DO BONFIM;AMANDA;Aguardando Retorno;Aguardando retorno cliente
4506423511;2025-01-24;2025-01-24;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506424545;2025-01-24;;SENHOR DO BONFIM;AMANDA;Aguardando Retorno;Aguardando retorno cliente
4506427031;2025-01-24;;SENHOR DO BONFIM;AMANDA;Aguardando Retorno;Aguardando retorno cliente
4506427549;2025-01-24;2025-01-24;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506428034;2025-01-24;2025-01-24;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506429031;2025-01-23;2025-01-23;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506430000;2025-01-24;2025-01-24;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506431014;2025-01-24;2025-01-24;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506432028;2025-01-24;;SENHOR DO BONFIM;AMANDA;Aguardando Retorno;Aguardando retorno cliente
4506434055;2025-01-24;;SENHOR DO BONFIM;AMANDA;Aguardando Retorno;Aguardando retorno cliente
4506435037;2025-01-24;;SENHOR DO BONFIM;AMANDA;Aguardando Retorno;Aguardando retorno cliente
4506435525;2025-01-22;2025-01-22;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506435529;2025-01-27;2025-01-27;SENHOR DO BONFIM;AMANDA;Inapto;Deficiencia tecnica
4506436517;2025-01-24;2025-01-24;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506366328;2025-01-24;;SENHOR DO BONFIM;GUILHERME;Aguardando Retorno;Aguardando retorno cliente
4506377724;2025-01-25;2025-01-25;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506384317;2025-01-24;2025-01-24;SENHOR DO BONFIM;GUILHERME;Apto;
4506394817;2025-01-24;2025-01-24;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506438029;2025-01-27;2025-01-27;SENHOR DO BONFIM;AMANDA;Inapto;Deficiencia tecnica
4506445064;2025-01-24;;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506446022;2025-01-27;2025-01-27;SENHOR DO BONFIM;AMANDA;Inapto;Deficiencia tecnica
4506448008;2025-01-27;2025-01-27;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506448520;2025-01-24;;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506449022;2025-01-24;2025-01-27;SENHOR DO BONFIM;GUILHERME;Inapto;Irregularidade do Padrao
4506449504;2025-01-24;;SENHOR DO BONFIM;GUILHERME;Aguardando Retorno;Aguardando retorno cliente
4506450003;2025-01-27;2025-01-27;SENHOR DO BONFIM;AMANDA;Inapto;Deficiencia tecnica
4506452034;2025-01-24;;SENHOR DO BONFIM;GUILHERME;Aguardando Retorno;Aguardando retorno cliente
4506407075;2025-01-21;2025-01-21;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506384848;2025-01-25;;SENHOR DO BONFIM;GUILHERME;Aguardando Retorno;Aguardando retorno cliente
4506385260;2025-01-27;2025-01-27;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506403008;2025-01-27;2025-01-27;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506444086;2025-01-28;2025-01-28;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506447548;2025-01-27;;SENHOR DO BONFIM;AMANDA;Aguardando Retorno;Aguardando retorno cliente
4506449093;2025-01-27;2025-01-27;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506449551;2025-01-24;2025-01-24;SENHOR DO BONFIM;AMANDA;Inapto;Deficiencia tecnica
4506452544;2025-01-25;2025-01-25;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506384701;2025-01-29;;SENHOR DO BONFIM;JOVANIA;Aguardando Retorno;Aguardando retorno cliente
4506389259;2025-01-24;2025-01-24;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506395347;2025-01-21;2025-01-21;SENHOR DO BONFIM;GUILHERME;Apto;
4506398169;2025-01-25;;SENHOR DO BONFIM;GUILHERME;Inapto;Obra
4506438100;2025-01-25;;SENHOR DO BONFIM;GUILHERME;Inapto;Sem contato
4506440116;2025-01-25;2025-01-20;SENHOR DO BONFIM;GUILHERME;Inapto;Irregularidade do Padrao
4506440134;2025-01-27;2025-01-27;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506442607;2025-01-25;2025-01-25;SENHOR DO BONFIM;GUILHERME;Apto;
4506443003;2025-01-27;2025-01-27;SENHOR DO BONFIM;GUILHERME;Apto;
4506443087;2025-01-20;;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506443098;2025-01-27;2025-01-27;SENHOR DO BONFIM;GUILHERME;Apto;
4506443101;2025-01-25;2025-01-25;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506444119;2025-01-27;2025-01-27;SENHOR DO BONFIM;GUILHERME;Apto;
4506444139;2025-01-27;2025-01-27;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506448100;2025-01-27;2025-01-27;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506449615;2025-01-28;;SENHOR DO BONFIM;GUILHERME;Inapto;Cadastro Incorreto
4506449665;2025-01-28;2025-01-28;SENHOR DO BONFIM;GUILHERME;Inapto;Obra
4506452577;2025-01-28;;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506452608;2025-01-29;2025-01-29;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506361866;2025-01-29;;SENHOR DO BONFIM;JOVANIA;;
4506388311;2025-01-29;;SENHOR DO BONFIM;JOVANIA;Aguardando Retorno;Aguardando retorno cliente
4506389831;2025-01-28;;SENHOR DO BONFIM;GUILHERME;Aguardando Retorno;Aguardando retorno cliente
4506390742;2025-01-23;2025-01-24;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506397062;2025-01-29;2025-01-30;SENHOR DO BONFIM;JOVANIA;Inapto;Deficiencia tecnica
4506439215;2025-01-22;;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506439682;2025-01-28;;SENHOR DO BONFIM;GUILHERME;Aguardando Retorno;Aguardando retorno cliente
4506439683;2025-01-28;2025-01-29;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506442650;2025-01-29;2025-01-29;SENHOR DO BONFIM;JOVANIA;Inapto;CADASTRO INCOMPLETO
4506444583;2025-01-28;2025-01-28;SENHOR DO BONFIM;GUILHERME;Inapto;Irregularidade do Padrao
4506444584;2025-01-30;2025-01-30;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506447610;2025-01-30;2025-01-30;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506449165;2025-01-30;2025-01-30;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506451181;2025-01-28;2025-01-28;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506452134;2025-01-28;2025-01-28;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506452147;2025-01-28;;SENHOR DO BONFIM;GUILHERME;Aguardando Retorno;Aguardando retorno cliente
4506454511;2025-01-28;2025-01-28;SENHOR DO BONFIM;GUILHERME;Apto;
4506311406;2025-01-29;;SENHOR DO BONFIM;GUILHERME;Aguardando Retorno;
4506400147;2025-02-01;;SENHOR DO BONFIM;JOVANIA;Apto;Apto
4506453706;2025-01-31;2025-01-31;SENHOR DO BONFIM;GUILHERME;Inapto;Obra
4506453739;2025-02-01;;SENHOR DO BONFIM;JOVANIA;Aguardando Retorno;Aguardando retorno cliente
4506453742;2025-01-31;;SENHOR DO BONFIM;GUILHERME;;
4506455613;2025-02-01;2025-02-03;SENHOR DO BONFIM;JOVANIA;Apto;Apto
4506456700;2025-02-01;;SENHOR DO BONFIM;JOVANIA;Aguardando Retorno;Aguardando retorno cliente
4506457600;2025-02-01;;SENHOR DO BONFIM;JOVANIA;Aguardando Retorno;Aguardando retorno cliente
4506458586;2025-02-01;;SENHOR DO BONFIM;JOVANIA;Aguardando Retorno;Aguardando retorno cliente
4506459091;2025-02-01;;SENHOR DO BONFIM;JOVANIA;Apto;Apto
4506460123;2025-02-01;;SENHOR DO BONFIM;JOVANIA;Aguardando Retorno;Aguardando retorno cliente
4506460589;2025-02-01;;SENHOR DO BONFIM;JOVANIA;Aguardando Retorno;Aguardando retorno cliente
4506385587;2025-02-04;2025-02-04;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506403008;2025-02-04;2025-02-04;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506454269;2025-02-04;2025-02-04;SENHOR DO BONFIM;AMANDA;Inapto;Ja realizada
4506457660;2025-02-04;2025-02-04;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506458616;2025-02-04;;SENHOR DO BONFIM;JOVANIA;Apto;Apto
4506460193;2025-02-04;;SENHOR DO BONFIM;AMANDA;Aguardando Retorno;Aguardando retorno cliente
4506461607;2025-02-04;;SENHOR DO BONFIM;AMANDA;Aguardando Retorno;Aguardando retorno cliente
4506462601;2025-02-04;;SENHOR DO BONFIM;AMANDA;Aguardando Retorno;Aguardando retorno cliente
4506465632;2025-02-04;2025-02-04;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506466095;2025-02-04;;SENHOR DO BONFIM;AMANDA;Aguardando Retorno;Aguardando retorno cliente
4506369642;2025-02-04;;SENHOR DO BONFIM;JOVANIA;Aguardando Retorno;Aguardando retorno cliente
4506387852;2025-02-04;2025-02-04;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506454300;2025-01-04;;SENHOR DO BONFIM;GUILHERME;Inapto;Deficiencia tecnica
4506455233;2025-01-04;;SENHOR DO BONFIM;GUILHERME;Aguardando Retorno;Aguardando retorno cliente
4506455243;2025-01-04;2025-02-04;SENHOR DO BONFIM;GUILHERME;Inapto;Deficiencia tecnica
4506457280;2025-02-04;;SENHOR DO BONFIM;JOVANIA;Aguardando Retorno;Aguardando retorno cliente
4506460669;2025-01-04;2025-01-04;SENHOR DO BONFIM;GUILHERME;Inapto;Obra
4506463325;2025-01-04;2025-01-04;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506464171;2025-01-04;2025-01-04;SENHOR DO BONFIM;GUILHERME;Inapto;Obra
4506465228;2025-02-04;;SENHOR DO BONFIM;JOVANIA;Aguardando Retorno;Aguardando retorno cliente
4506465677;2025-01-04;2025-01-05;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506466137;2025-01-04;;SENHOR DO BONFIM;GUILHERME;Inapto;Deficiencia tecnica
4505692866;2025-02-04;;SENHOR DO BONFIM;JOVANIA;Aguardando Retorno;Aguardando retorno cliente
4506444541;2025-02-05;2025-02-05;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506453900;2025-02-05;;SENHOR DO BONFIM;GUILHERME;Aguardando Retorno;Aguardando retorno cliente
4506454358;2025-01-05;;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506454848;2025-02-04;2025-02-05;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506455280;2025-01-04;2025-01-05;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506455709;2025-02-05;2025-02-06;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506455719;2025-02-05;2025-02-06;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506457321;2025-02-05;;SENHOR DO BONFIM;JOVANIA;Aguardando Retorno;Aguardando retorno cliente
4506460243;2025-02-04;2025-02-04;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506461188;2025-02-04;2025-02-04;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506462679;2025-02-05;;SENHOR DO BONFIM;JOVANIA;Aguardando Retorno;Aguardando retorno cliente
4506463340;2025-02-05;2025-02-05;SENHOR DO BONFIM;JOVANIA;Inapto;Deficiencia tecnica
4506464690;2025-02-05;;SENHOR DO BONFIM;JOVANIA;Aguardando Retorno;Aguardando retorno cliente
4506453934;2025-02-05;2025-02-05;SENHOR DO BONFIM;JOVANIA;Apto;Apto
4506453937;2025-02-05;2025-02-05;SENHOR DO BONFIM;GUILHERME;Inapto;Deficiencia tecnica
4506455737;2025-02-05;2025-02-05;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506457381;2025-02-05;2025-02-05;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506458317;2025-02-05;2025-02-06;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506459203;2025-02-05;2025-02-06;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506459794;2025-02-05;2025-02-06;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506461201;2025-02-05;;SENHOR DO BONFIM;GUILHERME;Sem retorno;Sem contato
4506465327;2025-02-06;2025-02-06;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506465857;2025-02-06;2025-02-06;SENHOR DO BONFIM;GUILHERME;Inapto;Deficiencia tecnica
4506463991;2025-02-11;2025-02-11;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506465410;2025-02-11;2025-02-11;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506466329;2025-02-11;2025-02-11;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506466339;2025-02-11;2025-02-11;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506468385;2025-02-11;2025-02-11;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506469113;2025-02-11;2025-02-11;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506471037;2025-02-11;2025-02-11;SENHOR DO BONFIM;JOVANIA;Inapto;Irregularidade do Padrao
4506471617;2025-02-11;2025-02-11;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506474513;2025-02-11;2025-02-11;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506455644;2025-02-12;;SENHOR DO BONFIM;JOVANIA;Aguardando Retorno;Aguardando retorno cliente
4506455907;2025-02-12;;SENHOR DO BONFIM;JOVANIA;Aguardando Retorno;Aguardando retorno cliente
4506464471;2025-02-11;;SENHOR DO BONFIM;AMANDA;Aguardando Retorno;Aguardando retorno cliente
4506466446;2025-02-12;2025-02-12;SENHOR DO BONFIM;JOVANIA;Apto;Apto
4506468666;2025-02-11;;SENHOR DO BONFIM;AMANDA;Aguardando Retorno;Aguardando retorno cliente
4506468670;2025-02-11;2025-02-11;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506471763;2025-02-11;;SENHOR DO BONFIM;GUILHERME;Aguardando Retorno;Aguardando retorno cliente
4506472635;2025-02-12;;SENHOR DO BONFIM;JOVANIA;Aguardando Retorno;Aguardando retorno cliente
4506472646;2025-02-11;2025-02-11;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506475598;2025-02-12;;SENHOR DO BONFIM;JOVANIA;Aguardando Retorno;Aguardando retorno cliente
4506476026;2025-02-11;2024-02-11;SENHOR DO BONFIM;LUIZ;Apto;
4506477012;2025-02-11;2025-02-11;SENHOR DO BONFIM;AMANDA;Inapto;Obra
4506447548;2025-02-13;2025-02-13;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506455968;2025-02-11;2025-02-11;SENHOR DO BONFIM;LUIZ;Apto;
4506457741;2025-02-11;2025-02-11;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506459369;2025-02-11;2025-02-11;SENHOR DO BONFIM;LUIZ;Apto;
4506459376;2025-02-11;;SENHOR DO BONFIM;AMANDA;Aguardando Retorno;Aguardando retorno cliente
4506461481;2025-02-11;;SENHOR DO BONFIM;LUIZ;Sem contato;
4506464999;2025-02-11;;SENHOR DO BONFIM;LUIZ;Sem contato;
4506470744;2025-02-11;2025-02-11;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506474170;2025-02-11;;SENHOR DO BONFIM;LUIZ;Sem contato;
4506475202;2025-02-11;;SENHOR DO BONFIM;LUIZ;Sem contato;
4506475234;2025-02-13;;SENHOR DO BONFIM;AMANDA;Aguardando Retorno;Aguardando retorno cliente
4506476615;2025-02-11;;SENHOR DO BONFIM;LUIZ;Sem contato;
4506476663;2025-02-13;;SENHOR DO BONFIM;AMANDA;Aguardando Retorno;Aguardando retorno cliente
4506478559;2025-02-11;;SENHOR DO BONFIM;FRANKLYN ;Apto;Apto
4506481004;2025-02-13;;SENHOR DO BONFIM;AMANDA;Aguardando Retorno;Aguardando retorno cliente
4506459403;2025-02-11;;SENHOR DO BONFIM;FRANKLYN ;Apto;Apto
4506461491;2025-02-11;;SENHOR DO BONFIM;FRANKLYN ;Aguardando Retorno;Aguardando retorno cliente
4506468838;2025-02-11;;SENHOR DO BONFIM;FRANKLYN ;Apto;Apto
4506469782;2025-02-13;;SENHOR DO BONFIM;AMANDA;Aguardando Retorno;Aguardando retorno cliente
4506472749;2025-02-11;;SENHOR DO BONFIM;LUIZ;Sem contato;
4506474222;2025-02-11;;SENHOR DO BONFIM;LUIZ;Sem contato;
4506475250;2025-02-11;;SENHOR DO BONFIM;LUIZ;Sem contato;
4506480059;2025-02-13;;SENHOR DO BONFIM;AMANDA;Aguardando Retorno;Aguardando retorno cliente
4506481010;2025-02-11;;SENHOR DO BONFIM;LUIZ;Sem contato;
4506481016;2025-02-11;2025-02-11;SENHOR DO BONFIM;GUILHERME;Apto;
4506482062;2024-02-11;;SENHOR DO BONFIM;LUIZ;Aguardando Retorno;
4506482511;2025-02-11;2025-02-11;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506477249;2025-02-13;;SENHOR DO BONFIM;GUILHERME;Aguardando Retorno;Aguardando retorno cliente
4506477265;2025-02-12;2025-02-13;SENHOR DO BONFIM;GUILHERME;Apto;
4506477723;2025-02-12;2025-02-12;SENHOR DO BONFIM;GUILHERME;Aguardando Retorno;Aguardando retorno cliente
4506478650;2025-02-12;2025-02-12;SENHOR DO BONFIM;GUILHERME;Inapto;Obra
4506480239;2025-02-12;2025-02-12;SENHOR DO BONFIM;GUILHERME;Aguardando Retorno;Aguardando retorno cliente
4506476804;2025-02-19;2025-02-19;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506484593;2025-02-20;2025-02-20;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506488540;2025-02-19;2025-02-19;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506476418;2025-02-20;2025-02-20;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506487603;2025-02-19;2025-02-19;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506479034;2025-02-11;2025-02-11;SENHOR DO BONFIM;GUILHERME;Inapto;Cadastro Incorreto
4506474854;2025-02-19;2025-02-19;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506476946;2025-02-20;2025-02-20;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506477417;2025-02-24;2025-02-24;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506480463;2025-02-21;2025-02-21;SENHOR DO BONFIM;AMANDA;Inapto;Deficiencia tecnica
4506480469;2025-02-24;;SENHOR DO BONFIM;AMANDA;Aguardando Retorno;Aguardando retorno cliente
4506480699;2025-02-24;2025-02-24;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506481251;2025-01-20;2025-01-20;SENHOR DO BONFIM;GUILHERME;Inapto;Cadastro Incorreto
4506481728;2025-02-24;2025-02-24;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506482763;2025-02-20;2025-02-20;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506487666;2025-02-22;2025-02-22;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506487675;2025-02-24;;SENHOR DO BONFIM;AMANDA;Aguardando Retorno;Aguardando retorno cliente
4506487715;2025-02-21;2025-02-21;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506489107;2025-02-19;2025-02-19;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506492532;2025-02-24;2025-02-24;SENHOR DO BONFIM;ANDRESSA;Inapto;Obra
4506492533;2025-02-24;2025-02-24;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506478790;2025-02-25;2025-02-25;SENHOR DO BONFIM;AMANDA;Inapto;Obra
4506481770;2025-02-24;2025-02-24;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506482789;2025-02-21;;SENHOR DO BONFIM;GUILHERME;Inapto;Cadastro Incorreto
4506483739;2025-02-25;;SENHOR DO BONFIM;AMANDA;Aguardando Retorno;Aguardando retorno cliente
4506487343;2025-02-25;;SENHOR DO BONFIM;AMANDA;Aguardando Retorno;Aguardando retorno cliente
4506480808;2025-02-25;;SENHOR DO BONFIM;AMANDA;Aguardando Retorno;Aguardando retorno cliente
4506483782;2025-02-24;2025-02-24;SENHOR DO BONFIM;GUILHERME;Inapto;Cadastro Incorreto
4506484911;2025-02-20;2025-02-20;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506489189;2025-02-20;2025-02-20;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506490631;2025-02-20;2025-02-20;SENHOR DO BONFIM;GUILHERME;Apto;
4506492599;2025-02-26;;SENHOR DO BONFIM;AMANDA;Aguardando Retorno;Aguardando retorno cliente
4506493084;2025-02-25;2025-02-26;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506494026;2025-02-25;2025-02-26;SENHOR DO BONFIM;GUILHERME;Inapto;Cadastro Incorreto
4506494048;2025-02-20;2025-02-20;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506202809;2024-12-16;;SENHOR DO BONFIM;PIERRE;Inapto;Provisoria
4506269109;2024-09-13;2024-09-13;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506296538;2024-12-16;2024-12-16;SENHOR DO BONFIM;PIERRE;Apto;Apto
4506466027;2025-02-27;2025-02-27;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506480011;2025-02-27;2025-02-27;SENHOR DO BONFIM;GUILHERME;Inapto;Obra
4506481931;2025-02-27;2025-03-27;SENHOR DO BONFIM;GUILHERME;Inapto;Obra
4506482962;2025-02-27;2025-02-27;SENHOR DO BONFIM;GUILHERME;Apto;
4506484497;2025-02-27;2025-02-27;SENHOR DO BONFIM;GUILHERME;Apto;
4506489309;2025-02-27;2025-02-27;SENHOR DO BONFIM;GUILHERME;Inapto;Cadastro Incorreto
4506496530;2025-02-27;;SENHOR DO BONFIM;GUILHERME;Aguardando Retorno;Aguardando retorno cliente
4506490428;2025-02-28;;SENHOR DO BONFIM;GUILHERME;Inapto;Irregularidade do Padrao
4506490954;2025-03-06;2025-03-06;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506494813;2025-03-06;2025-03-06;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506499548;2025-03-06;2025-03-06;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506501023;2025-03-06;2025-03-06;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506502515;2025-03-06;2025-03-06;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506497141;2025-02-28;;SENHOR DO BONFIM;GUILHERME;Inapto;Irregularidade do Padrao
4506497678;2025-02-28;;SENHOR DO BONFIM;GUILHERME;Inapto;Irregularidade do Padrao
4506501537;2025-02-28;;SENHOR DO BONFIM;GUILHERME;Apto;
4506501547;2025-03-05;;SENHOR DO BONFIM;GUILHERME;Aguardando Retorno;
4506502113;2025-03-28;2025-03-28;SENHOR DO BONFIM;GUILHERME;Apto;Apto
4506502122;2025-05-28;2025-03-28;SENHOR DO BONFIM;GUILHERME;Inapto;Cadastro Incorreto
