PROJETO_FATO;Carteira;COORD;TÍTULO;MUNICIPIO;STATUS;CLIET.;PSTP;PST EXEC;CAVA PRONTA;CAVA P/ DETON;PLANO;AVNP;PV. INÍCIO;PV. FIM;ENCARREGADO;SUPERVISOR;AR;LATITUDE;LONGITUDE;STATUS 1.1;DATA DE ENERG.;VALOR/PST;Unnamed: 5;GPM;VALOR A FATURAR;TITULO.1;STATUS 2;REPROGRAMAÇÃO;TITULO;CRITERIO;ESTÁGIO DE OBRAS;PRE FECHAMENTO;OBS;RESPONSÁVEL;CLIENTE;DESLIGAMENTO PROGRAMADO;DATA INICIO PROGRAMADA;DATA FINAL PROGRAMADA;DATA DE REPROGRAMAÇÃO;SERVIÇO COM LV;OBRA MIGRADA;PES;MAPS;DATA INICIAL REAL;DATA FINAL REAL;ENERG. INFORMADA;OBS.1
1212624;;JUAZEIRO;;JUAZEIRO;CONCLUIDA;;1;1;;;7.1.2.3;100%;;;GISMARIO;EDIE JONNES;;-9.3657259;-40.2655602;;14/10/2025;;;;;;;;AC-CIND-POV-CAMPOS-CAMPOS;;CONCLUÍDA;;;MARLOS LOPES ;1;;14/10/2025;14/10/2025;;;NÃO;;Ver no Mapa;14/10/2025;14/10/2025;15/10/2025;
1116565;;JUAZEIRO;;SENTO SÉ;CONCLUIDA;;23;23;;;7.1.2.3;100%;;;JACSON;SANTIAGO;;-10.1037102;-42.1469957;;29/11/2025;;;;;;;;MP-CIND-POV-MALVINAS 1000-RURAL-MOD;QLA;ENERGIZADA;COMPLETO;JACSON / FABIO;SANDRO SANTOS;1;;20/11/2025;22/11/2025;;SIM;NÃO;;Ver no Mapa;20/11/2025;29/11/2025;SIM;
1187735;;JUAZEIRO;;REMANSO;CONCLUIDA;;1;1;;;7.1.1.3;100%;;;MANUTENÇÃO;ANDERSON;;-9.6172162;-42.0840119;;10/10/2025;;;;;;;;AC-CIND-AV-BARAO DO RIO B-QUADRA 19;;CONCLUÍDA;;;MARLOS LOPES ;1;;10/10/2025;10/10/2025;;NÃO;NÃO;2025-110663;Ver no Mapa;25/09/2025;10/10/2025;10/10/2025;
1181008;;JUAZEIRO;;JUAZEIRO;AVANÇO;;21;;;;7.1.2.3;80%;;;TURMA NOVA;EDIE JONNES;;-9.5961849;-40.4236876;;;;;;;;;;RR-CIND-FAZ-S O PEDRO 11-S O PEDRO;;NÃO INICIADA;;;VICTOR BARROS;1;08/10/2025;01/10/2025;08/10/2025;;NÃO;;;Ver no Mapa;;;;
1153460;;JUAZEIRO;;JUAZEIRO;AVANÇO;;26;;;;7.1.2.3;90%;;;TURMA NOVA;EDIE JONNES;;-9.5992005;-40.3925912;;;;;;;;;;MP-CIND-RUA-DOS VERMELHOS-RURAL;;NÃO INICIADA;;;VICTOR BARROS;3;18/10/2025;09/10/2025;18/10/2025;;NÃO;;;Ver no Mapa;;;;
1132085;;JUAZEIRO;;PILÃO ARCADO;MIGRAR;;26;;;;14.4.12.1;100%;;;;;;-10.5568842;-42.6234047;;;;;;;;;;ER-SEIN-RUA-DAS FLORES-XIQUE-XIQUE;;VISITA PRÉVIA;;OURO;MARLOS LOPES ;11;;;;;;;;Ver no Mapa;;;;
1113834;;JUAZEIRO;;PILÃO ARCADO;AVANÇO;;416;;;;7.1.2.3;80%;;;AILTON;PAULO JUNIOR;;-9.9331343;-42.9012232;;;;;;;;;;AC-CIND ESCOLA MUN.DE BREJINHO-RURAL;;IMPLANTAÇÃO;;;MARLOS LOPES ;65;17/09/2025;;30/10/2025;;SIM;NÃO;;Ver no Mapa;;;;
1172127;;JUAZEIRO;;SENTO SÉ;CONCLUIDA;;1;1;;;7.1.1.3;100%;;;JACSON;SANTIAGO;;-9.8360102;-41.7652151;;13/11/2025;;;;;;;;UB CIND RUA DO CASCALHO - CENTRO;QLA;ENERGIZADA;COMPLETO;;SANDRO SANTOS;1;;17/11/2025;17/11/2025;;SIM;NÃO;;Ver no Mapa;13/11/2025;13/11/2025;SIM;
0997469;;JUAZEIRO;;SENTO SÉ;CONCLUIDA;;43;43;;;14.7.3;100%;;;JACSON;SANTIAGO;;-10.2638619;-41.3329393;;27/10/2025;;;;;;;;ER-CIND-POV-ALMAS-ALEGRE;;CONCLUÍDA;;OURO;DIEGO ALMEIDA;2;;23/09/2025;16/10/2025;;SIM;SIM;;Ver no Mapa;15/10/2025;27/10/2025;27/10/2025;
1211778;;JUAZEIRO;;SENTO SÉ;CONCLUIDA;;40;40;;;7.1.2.3;100%;;;FABIO;SANTIAGO;;-9.790585;-41.377931;;28/10/2025;;;;;;;;ER-CIND-POV-DO PREDIO-PIRI;;CONCLUÍDA;;FABIO / TURMA NOVA;SANDRO SANTOS;1;;07/10/2025;16/10/2025;;SIM;NÃO;;Ver no Mapa;07/10/2025;28/10/2025;28/10/2025;
1212994;;JUAZEIRO;;SENTO SÉ;CONCLUIDA;;35;35;;;14.7.3;100%;;;JACSON;SANTIAGO;;-10.2842731;-41.3726258;;27/10/2025;;;;;;;;RR-CIND-POV-ALMAS-ALMAS;;CONCLUÍDA;;OURO;DIEGO ALMEIDA;1;;04/09/2025;16/10/2025;;SIM;SIM;;Ver no Mapa;15/10/2025;24/10/2025;27/10/2025;
1126389;;JUAZEIRO;;SENTO SÉ;CONCLUIDA;;23;21;;;7.1.2.3;100%;;;JACSON;SANTIAGO;;-9.8162726;-41.7899309;;31/10/2025;;;;;;;;LD-CCOL-FAZ.RIACHO-RURAL;;CONCLUÍDA;;;SANDRO SANTOS;4;;20/10/2025;28/10/2025;;;NÃO;;Ver no Mapa;23/10/2025;31/10/2025;31/10/2025;
1195081;;JUAZEIRO;;REMANSO;MIGRAR;;2;;;;7.1.2.3;100%;;;MANUTENÇÃO;ANDERSON;;-9.6019523;-42.0840707;;;;;;;;;;EQ COEL ROD BR 324 RURAL;;NÃO INICIADA;;;MARLOS LOPES ;1;;10/09/2025;27/09/2025;;SIM;NÃO;;Ver no Mapa;;;;
1187735;;JUAZEIRO;;REMANSO;MIGRAR;;1;;;;7.1.1.3;100%;;;MANUTENÇÃO;ANDERSON;;-9.6172162;-42.0840119;;;;;;;;;;AC-CIND-AV-BARAO DO RIO B-QUADRA 19;;NÃO INICIADA;;;MARLOS LOPES ;1;25/09/2025;25/09/2025;25/09/2025;;;;2025-110663;Ver no Mapa;;;;
1218118;;JUAZEIRO;;SENTO SÉ;CONCLUIDA;;11;12;;;7.1.2.3;100%;;;FABIO;SANTIAGO;;-9.8167446;-41.7887758;;30/10/2025;;;;;;;;ER-CIND-FAZ-RIACHAO -RURAL;;CONCLUÍDA;;;SANDRO SANTOS;1;;29/10/2025;31/10/2025;;;NÃO;;Ver no Mapa;30/10/2025;30/10/2025;31/10/2025;
1146087;;JUAZEIRO;;REMANSO;AVANÇO;;172;;;;14.4.12.1;60%;;;JORGE;JORGE;;-9.4735036;-42.2501527;;;;;;;;;;MP-CCOL-FAZ.NOVA TAPUA-RURAL;;LANÇAMENTO;;;MARLOS LOPES ;12;;;;;;NÃO;;Ver no Mapa;;;;
1173964;;JUAZEIRO;;REMANSO;AVANÇO;;227;;;;14.4.12.1;60%;;;JORGE;JORGE;;-9.419018;-41.92037;;;;;;;;;;RR-CIND-POV-SALINA GRANDE-RURAL;;LANÇAMENTO;;OURO;MARLOS LOPES ;36;;;;;;NÃO;;Ver no Mapa;;;;
1194453;;JUAZEIRO;;SENTO SÉ;CONCLUIDA;;8;8;;;14.7.3;100%;;;FABIO;SANTIAGO;;-9.7826969;-41.3917713;;28/10/2025;;;;;;;;ER-CIND-POV-PIRI 2---A-RURAL;;CONCLUÍDA;;;SANDRO SANTOS;1;;16/10/2025;17/10/2025;;;NÃO;;Ver no Mapa;22/10/2025;28/10/2025;29/10/2025;
1058100;;JUAZEIRO;;REMANSO;AVANÇO;;380;;;;7.1.2.3;55%;;;RUBEM;RUBEM;;-9.392305;-42.1929795;;;;;;;;;;AC-CIND-POV-PONTA DA SERRA-RURAL;;VISITA PRÉVIA;;;MARLOS LOPES ;59;;;;;;;;Ver no Mapa;;;;
0515938;;JUAZEIRO;;REMANSO;MIGRAR;;1.392;;;;14.4.12.1;100%;;;JORGE;JORGE;;;;;;;;;;;;;MP-CCOL-FAZ SERRA BRANCA E ARRED.-RURAL;;LANÇAMENTO;;;MARLOS LOPES ;93;;;;;;SIM;;Ver no Mapa;;;;
1219902;;JUAZEIRO;;SENTO SÉ;CONCLUIDA;;8;3;;;7.1.2.3;100%;;;FABIO;SANTIAGO;;-9.8046956;-41.4393394;;31/10/2025;;;;;;;;ER-CCOL-POV-PIRI-PIRI;;CONCLUÍDA;;;SANDRO SANTOS;1;;27/10/2025;27/10/2025;;;NÃO;;Ver no Mapa;27/10/2025;31/10/2025;31/10/2025;
1221230;;JUAZEIRO;;SOBRADINHO;CONCLUIDA;;1;1;;;7.1.2.3;100%;;;JUAREZ;EDIE JONNES;;-9.4871816;-40.9838061;;13/10/2025;;;;;;;;ER-CIND-POV-DE ALGODAO NOVO 76-RURAL;;CONCLUÍDA;;;SANDRO SANTOS;1;;09/10/2025;09/10/2025;;SIM;NÃO;;Ver no Mapa;13/10/2025;13/10/2025;14/10/2025;
1221127;;JUAZEIRO;;SOBRADINHO;CONCLUIDA;;1;1;;;7.1.2.3;100%;;;JUAREZ;EDIE JONNES;;-9.448421;-40.762391;;14/10/2025;;;;;;;;AC-CIND-FAZ-TATAUI 1-RURAL;;CONCLUÍDA;;;SANDRO SANTOS;1;;09/10/2025;09/10/2025;;SIM;NÃO;;Ver no Mapa;09/10/2025;14/10/2025;14/10/2025;
1212994;;JUAZEIRO;;SENTO SÉ;MIGRAR;;35;;;;14.7.3;100%;;;JACSON;SANTIAGO;;-10.2842731;-41.3726258;;;;;;;;;;RR-CIND-POV-ALMAS-ALMAS;;IMPLANTAÇÃO;;OURO;DIEGO ALMEIDA;1;;04/09/2025;22/09/2025;;NÃO;;;Ver no Mapa;;;;
1217896;;JUAZEIRO;;SENTO SÉ;CONCLUIDA;;0;0;;;7.1.2.3;100%;;;JACSON;SANTIAGO;;-10.3131784;-41.8590184;;30/10/2025;;;;;;;;ER-CIND-POV-CAPIM GROSSO-CAPIM GROSSO;;CONCLUÍDA;;;SANDRO SANTOS;1;;30/10/2025;30/10/2025;;;NÃO;;Ver no Mapa;30/10/2025;30/10/2025;31/10/2025;
1182181;;JUAZEIRO;;CURAÇÁ;CONCLUIDA;;1;1;;;7.1.2.3;100%;;;FABIO;EDIE JONNES;;-9.0139747;-39.9234207;;19/09/2025;;;;;;;;ER-CIND-FAZ-DO CANTO 1-A-RURAL-CURACA;;CONCLUÍDA;;;CARLOS EDUARDO;1;;10/09/2025;10/09/2025;;SIM;NÃO;;Ver no Mapa;19/09/2025;19/09/2025;19/09/2025;
0997469;;JUAZEIRO;;SENTO SÉ;MIGRAR;;43;;;;14.7.3;100%;;;JACSON;SANTIAGO;;-10.2638619;-41.3329393;;;;;;;;;;ER-CIND-POV-ALMAS-ALEGRE;;LOCADA;;OURO;DIEGO ALMEIDA;2;;23/09/2025;30/09/2025;;NÃO;;;Ver no Mapa;;;;
1175575;;JUAZEIRO;;SOBRADINHO;MIGRAR;;5;;;;7.1.2.3;100%;;;PEDRO LINO;ANDERSON;;-9.5095062;-40.7745147;;;;;;;;;;AC-CIND-POV-LAGOA GRANDE-RURAL;;VISITA PRÉVIA;;;DIEGO ALMEIDA;1;10/09/2025;10/09/2025;29/09/2025;;;;;Ver no Mapa;;;;
1216207;;JUAZEIRO;;CURAÇÁ;CONCLUIDA;;1;1;;;7.1.2.3;100%;;;FABIO;EDIE JONNES;;-8.8554171;-39.8999118;;30/09/2025;;;;;;;;AC-CIND-FAZ-SURUBIM 33-RURAL;;CONCLUÍDA;;;CARLOS EDUARDO;1;;17/09/2025;17/09/2025;;SIM;NÃO;;Ver no Mapa;30/09/2025;30/09/2025;01/10/2025;
1191546;;JUAZEIRO;;JUAZEIRO;CONCLUIDA;;1;1;;;8.2.2.3;100%;;;PAULO;SANTIAGO;;-9.5864444;-40.6077291;;11/09/2025;;;;;;;;IE-RELIGADOR-NCU-01Z4-B360628;;ENERGIZADA;;EQUIPAMENTO;VICTOR BARROS;1;;05/09/2025;09/09/2025;;SIM;;;Ver no Mapa;;;12/09/2025;
1146807;;JUAZEIRO;;SOBRADINHO;MIGRAR;;2;;;;8.4.1.1;100%;;;MANUTENÇÃO;ANDERSON;;-9.5366625;-40.9057719;;;;;;;;;;NT-RECOND-SBO-01S4-D134830-Q023936;;ESCAVAÇÃO;;FALTOU POSTE;DIEGO ALMEIDA;1;;10/09/2025;11/09/2025;19/09/2025;SIM;;;Ver no Mapa;;;;
1211868;;JUAZEIRO;;SOBRADINHO;MIGRAR;;2;;;;7.1.2.3;100%;;;PEDRO LINO;ANDERSON;;-9.7731554;-40.9472304;;;;;;;;;;ER-CIND-POV-SALGADINHA-SALGADINHA;;NÃO INICIADA;;;DIEGO ALMEIDA;1;30/09/2025;30/09/2025;30/09/2025;;;;;Ver no Mapa;;;;
1120277;;JUAZEIRO;;SENTO SÉ;CONCLUIDA;;23;28;;;7.1.2.3;100%;;;FABIO;SANTIAGO;;-9.75338;-41.8858;;03/09/2025;;;;;;;;MP-CCOL-RUA 03-RURAL;;ENERGIZADA;;;SANDRO SANTOS;1;;;;;SIM;SIM;;Ver no Mapa;;;03/09/2025;
1207641;;JUAZEIRO;;JUAZEIRO;CONCLUIDA;;1;0;;;7.1.1.3;100%;;;PEDRO LINO;ANDERSON;;-9.4575426;-40.4847795;;04/10/2025;;;;;;;;AC-CIND-ROD-LOMANTO JUNIOR-D INDUST;;CONCLUÍDA;;;VICTOR BARROS;1;04/10/2025;04/10/2025;04/10/2025;;SIM;NÃO;;Ver no Mapa;04/10/2025;04/10/2025;06/10/2025;
1211884;;JUAZEIRO;;JUAZEIRO;CONCLUIDA;;1;;;;7.1.1.3;100%;;;PEDRO LINO;ANDERSON;;-9.4180224;-40.507459;;;;;;;;;;AC-GRUA-AV-RAUL ALVES-SANTO ANTONIO;;CONCLUÍDA;;;VICTOR BARROS;;;23/09/2025;23/09/2025;;SIM;NÃO;;Ver no Mapa;;;;
1182825;;JUAZEIRO;;SOBRADINHO;CONCLUIDA;;5;5;;;14.4.12.1;100%;;;JUAREZ;EDIE JONNES;;-9.5313599;-40.8351835;;14/11/2025;;;;;;;;ER-CIND-POV-TATAUI-RURAL- SOBRADINHO;GOVERNO;ENERGIZADA;COMPLETO;;SANDRO SANTOS;1;;17/11/2025;18/11/2025;;NÃO;NÃO;;Ver no Mapa;10/11/2025;14/11/2025;SIM;
1209633;;JUAZEIRO;;UAUÁ;CONCLUIDA;;1;;;;7.1.2.3;100%;;;JUAREZ;EDIE JONNES;;-9.7212662;-39.4896367;;19/09/2025;;;;;;;;ER-CIND-POV-CARRO QUEBRADO-RURAL;;CONCLUÍDA;;;CARLOS EDUARDO;1;19/09/2025;19/09/2025;19/09/2025;;SIM;NÃO;;Ver no Mapa;19/09/2025;19/09/2025;19/09/2025;
1129557;;JUAZEIRO;;JUAZEIRO;CONCLUIDA;;1;;;;7.1.6.3;100%;;;ITALO LV;ANDERSON;;-9.456333;-40.710528;;22/09/2025;;;;;;;;IT-GRUA-FAZ-SAO GONCALO-RURAL;;CONCLUÍDA;;SOLICITAÇÃO EDVALDO 18/09 SO LV;;1;;;;;SIM;NÃO;;Ver no Mapa;23/07/2025;22/09/2025;23/09/2025;
1195955;;JUAZEIRO;;UAUÁ;MIGRAR;;6;;;;7.1.2.3;100%;;;JUAREZ;EDIE JONNES;;-9.8345323;-39.4149137;;;;;;;;;;ER-CIND-POV-MARIA PRETA 200-MARIA PRETA;;LANÇAMENTO;;;CARLOS EDUARDO;1;12/09/2025 E 30/09/2025;12/09/2025;30/09/2025;;NÃO;;;Ver no Mapa;;;;
1144762;;JUAZEIRO;;UAUÁ;AVANÇO;;6;;;;1.2.2.2.3;50%;;;JUAREZ;SANTIAGO;;-9.8468026;-39.4664253;;;;;;;;;;PT UAU 34 5 13 8KV;;VISITA PRÉVIA;;;CARLOS EDUARDO;1;17/09/2025;15/09/2025;17/09/2025;;NÃO;;;Ver no Mapa;;;;
1210327;;JUAZEIRO;;UAUÁ;AVANÇO;;20;;;;7.1.2.3;80%;;;JUAREZ;EDIE JONNES;;-9.9312168;-39.3249672;;;;;;;;;;ER-CIND-POV-CAITITUS-CAITITUS;;VISITA PRÉVIA;;;CARLOS EDUARDO;1;;15/09/2025;15/10/2025;;;;;Ver no Mapa;;;;
1141961;;JUAZEIRO;;UAUÁ;MIGRAR;;14;;;;14.7.2;100%;;;;EDIE JONNES;;-10.0231278;-39.4902749;;;;;;;;;;MP-CIND-FAZ RIACHO DO SALGADO-RURAL;;NÃO INICIADA;;;CARLOS EDUARDO;1;;22/09/2025;20/10/2025;;;;;Ver no Mapa;;;;
1165158;;JUAZEIRO;;UAUÁ;AVANÇO;;3;;;;1.2.1.1.3;50%;;;JUAREZ;EDIE JONNES;;-9.9754872;-39.4990407;;;;;;;;;;IE-RUA-DO CONSELHEIRO-RURAL;;NÃO INICIADA;;;CARLOS EDUARDO;1;;08/09/2025;09/09/2025;;SIM;;;Ver no Mapa;;;;
1081812;;JUAZEIRO;;JUAZEIRO;CONCLUIDA;;2;;;;7.1.1.3;100%;;;JUAREZ;IVONALDO;;-9.4223662;-40.5323639;;09/12/2025;;;;;;;;AC-CIND-CO-COLINA DO RIO-PEDRA DO LORD 📸;QLP;CONCLUÍDA;COMPLETO;;VICTOR BARROS;1;09/12/2025;09/12/2025;09/12/2025;;;NÃO;;Ver no Mapa;09/12/2025;09/12/2025;SIM;
1173811;;JUAZEIRO;;UAUÁ;MIGRAR;;2;;;;7.1.2.3;100%;;;JUAREZ;EDIE JONNES;;-9.810783;-39.600581;;;;;;;;;;ER-CIND-FAZ-LAPAO-RURAL;;NÃO INICIADA;;;CARLOS EDUARDO;1;24/09/2025;24/09/2025;24/09/2025;;NÃO;;;Ver no Mapa;;;;
1216145;;JUAZEIRO;;JUAZEIRO;CONCLUIDA;;1;;;;7.1.2.3;100%;;;PEDRO LINO;IVONALDO;;-9.2795581;-40.3088353;;12/12/2025;;;;;;;;ER-CIND-POV- ITAMOTINGA-JUAZEIRO;PRIORIDADE PLANO ANEEL;CONCLUÍDA;COMPLETO;;VICTOR BARROS;1;;05/12/2025;09/12/2025;;SIM;NÃO;;Ver no Mapa;11/12/2025;11/12/2025;SIM;
1222325;;JUAZEIRO;;JUAZEIRO;CONCLUIDA;;0;;;;;100%;;;JUAREZ;IVONALDO;;-9.4304034;-40.51559041;;22/12/2025;;;;;;;;AC-CIND-LOT-N SRA DAS GROTAS-QUIDE;PRIORIDADE PLANO ANEEL;CONCLUÍDA;COMPLETO;NOVO DESLIGAMENTO/ SEM CABO E TRAFO;VICTOR BARROS;1;10/12/2025;10/12/2025;10/12/2025;;;NÃO;;Ver no Mapa;10/12/2025;22/12/2025;SIM;
1182439;;JUAZEIRO;;JUAZEIRO;CONCLUIDA;;0;0;;;7.1.2.3;100%;;;GISMARIO;EDIE JONNES;;-9.5016769;-40.4351111;;;;;;;;;;AC-CIND-ET-DA ADUT CARAIBA 100-CH UNIDAS;;CONCLUÍDA;;;VICTOR BARROS;1;06/10/2025;06/10/2025;06/10/2025;;NÃO;NÃO;;Ver no Mapa;;;;
1198655;;JUAZEIRO;;JUAZEIRO;CONCLUIDA;;0;0;;;7.1.2.3;100%;;;JUAREZ;EDIE JONNES;;-9.142107;-40.09028;;14/10/2025;;;;;;;;ER-CIND-CJN-PROJETO CURACA 2-CT-CURACA I;;CONCLUÍDA;;;MARLOS LOPES ;1;10/10/2025;10/10/2025;10/10/2025;;SIM;NÃO;;Ver no Mapa;10/10/2025;14/10/2025;14/10/2025;
1161869;;JUAZEIRO;;JUAZEIRO;CONCLUIDA;;4;;;;7.1.2.3;100%;;;PEDRO LINO;IVONALDO;;-9.4692888;-40.4739534;;16/12/2025;;;;;;;;ER-CIND-FAZ-MASSAYO -RURAL📸;REPUTACIONAL;CONCLUÍDA;COMPLETO;;VICTOR BARROS;0;;08/12/2025;12/12/2025;;SIM;SIM;;Ver no Mapa;04/12/2025;16/12/2025;SIM;
1172044;;JUAZEIRO;;JUAZEIRO;PROGRAMADA;;27;;;;14.7.3;100%;;;CARLOS EDUARDO;RODRIGUES;;-9.2331809;-40.2847471;;;;;;;;;;RR - CIND FAZ RURAL - SISTEMA MANICOBA;PRIORIDADE PLANO ANEEL;NÃO INICIADA;;;CARLOS EDUARDO;2;;15/12/2025;30/12/2025;;;NÃO;;Ver no Mapa;;;;
1177841;;JUAZEIRO;;JUAZEIRO;PROGRAMADA;;6;;;;8.6.3;100%;;;DOMINGOS;IVONALDO;;-9.2871692;-40.3059911;;;;;;;;;;IS-COEL-AV-AGUAS BELAS-MALHADA DA AREIA;INTERV SEGURANÇA;NÃO INICIADA;PARCIAL;3 EQUIPES PARA O DESLIGAMENTO;VICTOR BARROS;0;11/12/2025;;30/12/2025;;SIM;NÃO;;Ver no Mapa;;;;
1162058;;JUAZEIRO;;JUAZEIRO;MIGRAR;;37;;;;7.1.2.3;100%;;;CARLOS EDUARDO;RODRIGUES;;-9.464869;-40.3234571;;;;;;;;;;ER-CIND-FAZ-MASSAYO-RURAL;REPUTACIONAL;ESCAVAÇÃO;;chi elevado não consegue desligamento esse ano;VICTOR BARROS;0;;03/12/2025;31/12/2025;;;NÃO;;Ver no Mapa;;;;
1212150;;JUAZEIRO;;JUAZEIRO;CONCLUIDA;;0;0;;;7.1.1.3;100%;;;GISMARIO;EDIE JONNES;;-9.495093;-40.478214;;21/10/2025;;;;;;;;UB-CIND-ET SERRA DA BATATEIRA-JOAO PAULO;;CONCLUÍDA;;DUAS TURMAS GISMARIO/ JUAREZ;VICTOR BARROS;1;21/10/2025;21/10/2025;21/10/2025;;NÃO;NÃO;;Ver no Mapa;21/10/2025;21/10/2025;22/10/2025;
1162074;;JUAZEIRO;;JUAZEIRO;MIGRAR;;46;;;;7.1.2.3;100%;;;DOMINGOS;RODRIGUES;;-9.4570754;-40.3571651;;;;;;;;;;AC-CIND-FAZ-MASSAYO-RURAL;REPUTACIONAL;IMPLANTAÇÃO;SO CONCRETO;Material retirado para o reator / MARCAR DESLIGAMENTO;VICTOR BARROS;0;;03/12/2025;31/12/2025;;SIM;NÃO;;Ver no Mapa;;;;
1169873;;JUAZEIRO;;JUAZEIRO;CONCLUIDA;;0;0;;;8.2.2.3;100%;;;PEDRO LINO;ANDERSON;;-9.2096117;-40.2906998;;31/10/2025;;;;;;;;IE-RELIGADOR-MAN-01W2-N76854;EQUIPAMENTO;CONCLUÍDA;;OURO;MARLOS LOPES ;1;30/10/2025;30/10/2025;30/10/2025;;SIM;NÃO;;Ver no Mapa;;31/10/2025;31/10/2025;
1159894;;JUAZEIRO;;JUAZEIRO;EM EXECUÇÃO;;66;;;;7.1.1.3;100%;;;JUAREZ;IVONALDO;;-9.454890;-40.514309;;;;;;;;;;UB-CIND-RUA-JUAZEIRO-2;GOVERNO;NÃO INICIADA;PARCIAL;;VICTOR BARROS;0;;;30/01/2026;;;NÃO;;Ver no Mapa;;;;
1120283;;JUAZEIRO;;JUAZEIRO;EM EXECUÇÃO;;45;;;;8.3.2.3;80%;;;GISMARIO;EDIE JONNES;;-9.4250931;-40.5049497;;;;;;;;;;RC-CIND-AV-DR ADOLFO VIANA-CENTRO;INSTITUCIONAL;NÃO INICIADA;PARCIAL;;CARLOS EDUARDO;0;;;31/01/2026;;;NÃO;;Ver no Mapa;;;;
1160900;;JUAZEIRO;;JUAZEIRO;AVANÇO;;43;;;;7.1.2.3;50%;;;;EDIE JONNES;;-9.4726482;-40.545248;;;;;;;;;;IT-GRUA-ET-JUNCO SALITRE 4512-JUNCO;MMGD;NÃO INICIADA;COMPLETO;SERÁ ENVIADO PARA REVISÃO;VICTOR BARROS;0;;;27/02/2026;;;NÃO;;Ver no Mapa;;;;
1101655;;JUAZEIRO;;JUAZEIRO;AVANÇO;;75;;;;7.1.6.3;60%;;;;EDIE JONNES;;-9.5121801;-40.6138554;;;;;;;;;;AL - GRUA - ENT. JUNCO SALITRE - RURAL;MMGD;NÃO INICIADA;A SOLICITAR;ENTRAR 2 TURMA EM JANEIRO;VICTOR BARROS;0;;;;;;NÃO;;Ver no Mapa;;;;
0994094;;JUAZEIRO;;PILÃO ARCADO;CONCLUIDA;;162;;;;14.7.3;100%;;;JACSON;SANTIAGO;;-9.9189224;-42.7500441;;27/12/2025;;;;;;;;MP-CIND-POV LAGOA DO BENEDITO- LAGOA;INSTITUCIONAL;CONCLUÍDA;COMPLETO;;MARLOS LOPES ;19;;24/11/2025;31/12/2025;;SIM;NÃO;;Ver no Mapa;25/11/2025;27/12/2025;SIM;
1113834;;JUAZEIRO;;PILÃO ARCADO;AVANÇO;;416;;;;7.1.2.3;100%;;;;PAULO JUNIOR;;-9.9331343;-42.9012232;;;;;;;;;;AC-CIND ESCOLA MUN.DE BREJINHO-RURAL;QLP;NÃO INICIADA;A SOLICITAR;;DIEGO ALMEIDA;65;;;;;SIM;NÃO;;Ver no Mapa;;;;
1195081;;JUAZEIRO;;REMANSO;AVANÇO;;2;;;;7.1.2.3;50%;;;PEDRO LINO;ANDERSON;;-9.6019523;-42.0840707;;;;;;;;;;EQ COEL ROD BR 324 RURAL;EQUIPAMENTO;ESCAVAÇÃO;A SOLICITAR;REMOVIDO EM CONJUNTO COM COELBA ;MARLOS LOPES ;1;;15/12/2025;20/12/2025;;SIM;SIM;;Ver no Mapa;;;;
1228689;;JUAZEIRO;;REMANSO;CONCLUIDA;;3;;;;7.1.1.3;100%;;;;MICHEL;;-9.6116806;-42.079253;;;;;;;;;;UB-CIND-RUA-B-J ESPLANADA;OBRAS ÁGEIS;CONCLUÍDA;A SOLICITAR;;MARLOS LOPES ;1;;15/12/2025;16/12/2025;;;NÃO;;Ver no Mapa;;;;
1225098;;JUAZEIRO;;REMANSO;EM EXECUÇÃO;;6;;;;8.2.2.3;100%;;;;SANTIAGO;;-9.514847;-43.309865;;;;;;;;;;ME-COEL-REATOR PG B707030-RMN-09X3;EQUIPAMENTO;EQUIPAMENTO;VIA E-MAIL;;MARLOS LOPES ;0;;17/12/2025;22/12/2025;;SIM;NÃO;;Ver no Mapa;;;;
1146807;;JUAZEIRO;;SOBRADINHO;CONCLUIDA;;2;2;;;8.4.1.1;100%;;;PEDRO LINO;ANDERSON;;-9.5366625;-40.9057719;;03/11/2025;;;;;;;;NT-RECOND-SBO-01S4-D134830-Q023936;EQUIPAMENTO;ENERGIZADA;COMPLETO;;DIEGO ALMEIDA;1;;29/10/2025;21/11/2025;;SIM;NÃO;;Ver no Mapa;08/10/2025;03/11/2025;SIM;
1170764;;JUAZEIRO;;UAUÁ;AVANÇO;;25;;;;8.2.1.3;50%;;;DOMINGOS;RODRIGUES;;-9.8301307;-39.4773741;;;;;;;;;;ME-COEL-RUA-PAULO MACHADO -357 🕯️;;IMPLANTAÇÃO;COMPLETO;;CARLOS EDUARDO;0;13/11/2025;20/11/2025;26/12/2025;;;NÃO;;Ver no Mapa;;;;
1225155;;JUAZEIRO;;REMANSO;EM EXECUÇÃO;;5;;;;8.2.2.3;100%;;;;SANTIAGO;;-9.4888497;-43.515759;;;;;;;;;;ME-COEL-POV-AZULAO-ALTO DA BELA VISTA;MELHORIA;EQUIPAMENTO;COMPLETO;;MARLOS LOPES ;0;;;30/12/2025;;SIM;NÃO;;Ver no Mapa;;;;
