SUPERINTENDENCIA;GERENCIA;UNIDADE;LOCALIDADE;NOTA;MEDIDA;MAGNETICO;ID;PROCESSO;TITULO;MUNICIPIO;CONJUNTO;CLIENTES;PIN;PLANO;VL_PROJETO;VL_PREV_MAT;VL_PREV_SERV;VL_PREV_UNIT;VL_CUST_HIST;P_REAL;CAPEX_ARL;EMPRESA;PROJETO_KIT;PROJETO_MEDIDOR;CART;PREVISAO_EXECUCAO_INICIO;PREVISAO_EXECUCAO_FIM;CRITERIO;PSTP;PSTR;EQPP;EQPR;RDEP;RDER;AVNP;AVNR;DT_ENGZ;SI;STATUS_SI;STATUS;DT_CADASTRO;USUARIO_CADASTRO;DT_VALIDACAO;USUARIO_VALIDACAO;DT_ATESTO;USUARIO_ATESTO;AGENTE_RESPONSAVEL;ST_CARTEIRA;ADRN;STATUS_REVISAO_ORCAMENTO;DATA_REVISAO_ORCAMENTO;DATA_INSERCACAO_ENGZ;JUSTIFICATIVA_EXPURGO;OBSERVACAO_OPERACAO;JUSTIFICATIVA;CLIENT_PRE_CAD;DT_PRE_CADASTRO;EMPRESA_CONTRATO_PROJETO;CALCULO_QCR
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;JACOBINA;9101991726;FINLNOTA;SIM;PCO0096382/24;Y-1121023;IT-CIND-AV-CENTENARIO-NAZARE;JACOBINA;;0;7.1.1.3;PLANO 7;14.527,96;;;10.895,97;23.430,99;161,28%;-8.903,03;SIPEL;;;10/2024;11/10/2024;11/10/2024;REPUTACIONAL;1;1;1;1;0,03;0,00;100%;100%;14/11/2024;;;APROVADO - MANTER;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024 10:21;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;DANILO COSTA - U464917;CONCLUÍDO;CONF.;ENVIADO;26/09/2024;17/11/2024;;REPROGRAMAÇÃO DEVIDO A FRUSTRAÇÃO DAS 02 EQUIPES NÃO HABILITADAS EM FEVEREIRO 24.;;0;;4600074798;3
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9102074211;FINLNOTA;SIM;PCO0096558/24;Y-1142631;ER-CIND-POV-PEBAS 1800-RURAL;SENHOR DO BONFIM;;4;7.1.2.3;PLANO 7;32.073,27;;;24.054,95;23.298,33;72,64%;756,62;SIPEL;;;10/2024;01/10/2024;01/10/2024;GOVERNO;6;6;6;6;0,32;0,36;100%;100%;01/10/2024;;;APROVADO - MANTER;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024 10:21;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;GUTTEMBERG SANTOS - U343220;CONCLUÍDO;CONF.;;;02/10/2024;;;;0;;4600074798;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;JACOBINA;9101842783;FINLNOTA;SIM;PCO0095345/24;Y-1055434;ER-CIND-POV-CATARINA-RURAL;OUROLÂNDIA;;1;7.1.2.3;PLANO 7;26.843,32;;;20.132,49;22.697,00;84,55%;4.146,32;SIPEL;Y-1170853;Y-1170860;10/2024;07/10/2024;07/10/2024;LPT;1;1;2;2;0,00;0,00;100%;100%;09/10/2024;;;APROVADO - MANTER;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024 10:21;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;NAILTON SANTANA - U344575;CONCLUÍDO;CONF.;;;11/10/2024;;;;0;;4600074798;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;JACOBINA;9102068081;FINLNOTA;SIM;PCO0096115/24;Y-1140963;ER-CIND-FAZ-CAIS-RURAL;OUROLÂNDIA;;1;7.1.2.3;PLANO 7;43.161,44;;;32.371,08;22.181,56;51,39%;10.189,52;SIPEL;;;10/2024;17/10/2024;17/10/2024;PRIORIDADE PLANO ANEEL;6;6;6;6;0,28;0,29;100%;100%;16/10/2024;;;APROVADO - MANTER;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024 10:21;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;NAILTON SANTANA - U344575;CONCLUÍDO;CONF.;ENVIADO;10/10/2024;18/10/2024;;;;0;;4600074798;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP NORTE;JUAZEIRO;9101983821;FINLNOTA;SIM;PCO0095377/24;Y-1116799;ER-CIND-POV-DE ALGOD O NOVO-RR- ALG NOVO;SOBRADINHO;;1;7.1.2.3;PLANO 7;9.384,54;;;7.038,41;22.009,05;234,52%;-12.624,51;SIPEL;;;10/2024;;;SOLICITAÇÃO ATENDIMENTO;1;1;0;0;0,01;0,01;100%;100%;19/10/2024;;;APROVADO - MANTER;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024 10:21;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;SANDRO SANTOS - U462411;CONCLUÍDO;CONF.;;;21/10/2024;;;;0;;4600074796;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9102071150;FINLNOTA;SIM;PCO0102792/24;Y-1140461;ER-CCOL-FAZ BAIXA DO BOI-RURAL;SENHOR DO BONFIM;;3;7.1.1.3;PLANO 7;30.289,49;;;22.717,12;22.008,09;72,66%;709,03;SIPEL;;;10/2024;;;MAIS OBRAS;0;6;6;6;0,29;0,32;100%;100%;04/10/2024;;;APROVADO - MANTER;02/10/2024;TIAGO DE OLIVEIRA CASTRO;02/10/2024 15:58;TIAGO DE OLIVEIRA CASTRO;02/10/2024;TIAGO DE OLIVEIRA CASTRO;;CONCLUÍDO;CONF.;;;07/10/2024;;;;0;;4600074798;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9102074246;FINLNOTA;SIM;PCO0103186/24;Y-1142887;ER-CIND-FAZ-MATO LIMPO-RURAL;CAMPO FORMOSO;;2;7.1.2.3;PLANO 7;27.196,48;;;20.397,36;21.719,74;79,86%;5.476,74;SIPEL;;;10/2024;;;MAIS OBRAS;5;5;5;5;0,26;0,00;100%;100%;11/10/2024;;;APROVADO - MANTER;03/10/2024;TIAGO DE OLIVEIRA CASTRO;03/10/2024 17:02;TIAGO DE OLIVEIRA CASTRO;03/10/2024;TIAGO DE OLIVEIRA CASTRO;;CONCLUÍDO;CONF.;;;14/10/2024;;;;0;;4600074798;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9102077103;FINLNOTA;SIM;PCO0097052/24;Y-1142318;ER-CIND-POV-ALAGADICO DO PUAN-CARRAPATO;ITIÚBA;;2;7.1.2.3;PLANO 7;22.964,65;;;17.223,49;21.670,99;94,37%;1.293,66;SIPEL;;;10/2024;07/10/2024;11/10/2024;REPUTACIONAL;4;5;5;5;0,25;0,24;100%;100%;11/10/2024;;;APROVADO - MANTER;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024 10:21;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;LUDIMILA OLIVEIRA - U464746;CONCLUÍDO;CONF.;ANALISADO;17/10/2024;28/10/2024;;;;0;;4600074798;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9101808129;FINLNOTA;SIM;PCO0105792/24;Y-1035783;ER-CIND-POV-CARAIBA GRANDE 1601 A-RURAL;MONTE SANTO;;2;7.1.2.3;PLANO 7;15.517,25;;;11.637,94;21.379,80;137,78%;-5.862,55;SIPEL;;;10/2024;;;MAIS OBRAS;4;4;4;4;0,23;0,00;100%;100%;13/11/2024;;;APROVADO - MANTER;10/10/2024;TIAGO DE OLIVEIRA CASTRO;10/10/2024 08:07;TIAGO DE OLIVEIRA CASTRO;10/10/2024;TIAGO DE OLIVEIRA CASTRO;;CONCLUÍDO;CONF.;;;14/11/2024;;;;0;;4600074798;2
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9102056207;FINLNOTA;SIM;PCO0097044/24;Y-1138259;ER-CIND-FAZ-SITIO DO COV O-RURAL;JAGUARARI;;2;7.1.2.3;PLANO 7;25.559,55;;;19.169,66;21.122,18;82,64%;4.437,37;SIPEL;;;10/2024;14/10/2024;18/10/2024;QLP;2;2;3;3;0,22;0,02;100%;100%;11/10/2024;;;APROVADO - MANTER;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024 10:21;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;LUDIMILA OLIVEIRA - U464746;CONCLUÍDO;CONF.;;;14/10/2024;;;;0;;4600074798;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9101980455;FINLNOTA;SIM;PCO0095910/24;Y-1117619;UB-CIND-RUA-JUREMA-NUCLEO PILAR;JAGUARARI;;1;7.1.1.3;PLANO 7;29.175,10;;;21.881,33;21.093,62;72,30%;787,71;SIPEL;;;10/2024;07/10/2024;19/10/2024;PRIORIDADE PLANO ANEEL;5;5;5;5;0,12;0,12;100%;100%;22/10/2024;;;APROVADO - MANTER;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024 10:21;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;LUDIMILA OLIVEIRA - U464746;CONCLUÍDO;CONF.;;;24/10/2024;;;;0;;4600074798;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;JACOBINA;9102045577;FINLNOTA;SIM;PCO0095300/24;Y-1130541;ER-CIND-POV-ALAGADICO-RURAL-OUROLANDIA;OUROLÂNDIA;;0;14.4.12.1;PLANO 14;26.912,28;;;20.184,21;21.038,45;78,17%;5.873,83;SIPEL;Y-1166110;Y-1166113;10/2024;08/10/2024;08/10/2024;LPT;2;2;2;2;0,06;0,00;100%;100%;15/10/2024;;;APROVADO - MANTER;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024 10:21;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;NAILTON SANTANA - U344575;CONCLUÍDO;CONF.;EM ANÁLISE;11/10/2024;16/10/2024;;;;0;;4600074798;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP NORTE;JUAZEIRO;9102092497;FINLNOTA;SIM;PCO0094911/24;Y-1155977;ER-CIND-FAZ-MANICOBA-RURAL-SIST MANICOBA;JUAZEIRO;;1;7.1.2.3;PLANO 7;24.945,79;;;18.709,34;21.021,12;84,27%;3.924,67;SIPEL;;;10/2024;;;QLP;1;1;1;1;0,00;0,00;100%;100%;08/10/2024;;;APROVADO - MANTER;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024 10:21;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;VICTOR BARROS - U462427;CONCLUÍDO;CONF.;;;10/10/2024;;;;0;;4600074796;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9102093248;FINLNOTA;SIM;PCO0104441/24;Y-1151465;ER-CIND-FAZ-BREJO DO COELHO-RURAL;ANTÔNIO GONÇALVES;;5;7.1.2.3;PLANO 7;26.923,28;;;20.192,46;20.331,55;75,52%;6.591,73;SIPEL;;;10/2024;;;MAIS OBRAS;5;5;8;8;0,31;0,33;100%;100%;05/10/2024;;;APROVADO - MANTER;07/10/2024;MICHAEL ENGRACIO LEAL DA SILVA;07/10/2024 17:45;MICHAEL ENGRACIO LEAL DA SILVA;07/10/2024;MICHAEL ENGRACIO LEAL DA SILVA;;CONCLUÍDO;CONF.;;;07/10/2024;;;;0;;4600074798;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9101769055;FINLNOTA;SIM;PCO0110342/24;Y-1022245;ER-CIND-FAZ-MORRO REDONDO-RURAL;ITIÚBA;;0;7.1.1.3;PLANO 7;11.594,51;;;8.695,88;20.244,67;174,61%;-8.650,16;SIPEL;;;10/2024;;;MAIS OBRAS;5;5;5;5;0,28;0,30;100%;100%;23/10/2024;;;APROVADO - MANTER;24/10/2024;MICHAEL ENGRACIO LEAL DA SILVA;24/10/2024 14:08;MICHAEL ENGRACIO LEAL DA SILVA;24/10/2024;MICHAEL ENGRACIO LEAL DA SILVA;;CONCLUÍDO;CONF.;;;24/10/2024;;;;0;;4600074798;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP NORTE;JUAZEIRO;9102103002;FINLNOTA;SIM;PCO0096612/24;Y-1151863;ER-CIND-POV-MUCAMBO-RURAL;CURAÇÁ;;1;14.4.12.1;PLANO 14;15.079,04;;;11.309,28;20.225,24;134,13%;-5.146,20;SIPEL;Y-1169811;Y-1169816;10/2024;;;QLP;4;4;7;7;0,23;0,21;100%;100%;24/10/2024;;;APROVADO - MANTER;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024 10:21;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;CARLOS EDUARDO - U462214;CONCLUÍDO;CONF.;ANALISADO;23/10/2024;28/10/2024;;;;0;;4600074796;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9102089009;FINLNOTA;SIM;PCO0102767/24;Y-1146026;ER-CIND-POV-DE ICHU-CENTRO CHU;CAMPO FORMOSO;;3;7.1.2.3;PLANO 7;26.746,92;;;20.060,19;19.272,99;72,06%;787,20;SIPEL;;;10/2024;;;MAIS OBRAS;5;5;5;5;0,21;0,00;100%;100%;04/10/2024;;;APROVADO - MANTER;02/10/2024;TIAGO DE OLIVEIRA CASTRO;02/10/2024 14:12;TIAGO DE OLIVEIRA CASTRO;02/10/2024;TIAGO DE OLIVEIRA CASTRO;;CONCLUÍDO;CONF.;ENVIADO;02/10/2024;07/10/2024;;;;0;;4600074798;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP NORTE;JUAZEIRO;9102103398;FINLNOTA;SIM;PCO0095613/24;Y-1158195;UB-CIND-AV-JOSE BALBINO SOUZA-URBANO;SOBRADINHO;;1;7.1.1.3;PLANO 7;26.098,07;;;19.573,55;19.170,17;73,45%;403,38;SIPEL;;;10/2024;;;GOVERNO;0;0;2;2;0,02;0,03;100%;100%;15/10/2024;;;APROVADO - MANTER;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024 10:21;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;SANDRO SANTOS - U462411;CONCLUÍDO;CONF.;;;16/10/2024;;;;0;;4600074796;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9102065990;FINLNOTA;SIM;PCO0105788/24;Y-1143741;UB-CIND-RUA-CANSANÇÃO-CENTRO;JAGUARARI;;3;7.1.1.3;PLANO 7;17.426,59;;;13.069,94;18.482,23;106,06%;-1.055,64;SIPEL;;;10/2024;;;MAIS OBRAS;3;3;3;3;0,08;0,09;100%;100%;22/10/2024;;;APROVADO - MANTER;10/10/2024;TIAGO DE OLIVEIRA CASTRO;10/10/2024 08:00;TIAGO DE OLIVEIRA CASTRO;10/10/2024;TIAGO DE OLIVEIRA CASTRO;;CONCLUÍDO;CONF.;;;24/10/2024;;;;0;;4600074798;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9101558043;FINLNOTA;SIM;PCO0095076/24;Y-0902029;RC-CCOL-RUA DO CAJUEIRO-CAJUEIRO-PDB;PINDOBAÇU;;0;8.3.1.3;PLANO 8;17.764,90;4.373,77;;13.323,68;17.559,72;98,85%;205,18;SIPEL;;;10/2024;18/09/2024;09/10/2024;JUDICIAL;3;2;2;2;0,00;0,00;100%;100%;09/10/2024;;;APROVADO - MANTER;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024 10:21;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;DANILO COSTA - U464917;CONCLUÍDO;CONF.;ANALISADO;12/09/2024;11/10/2024;;;;0;;4600074798;3
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9101806878;FINLNOTA;SIM;PCO0096221/24;Y-1045183;ER-CIND-POV-BANANEIRA 32-BANANEIRA;ANDORINHAS;;1;7.1.1.3;PLANO 7;15.640,74;;;11.730,56;17.323,82;110,76%;-1.683,08;SIPEL;;;10/2024;14/10/2024;18/10/2024;PRIORIDADE PLANO ANEEL;1;1;2;2;0,00;0,00;100%;100%;29/10/2024;;;APROVADO - MANTER;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024 10:21;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;GUTTEMBERG SANTOS - U343220;CONCLUÍDO;CONF.;;;30/10/2024;;;;0;;4600074798;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9102061531;FINLNOTA;SIM;PCO0096082/24;Y-1138290;UB-CIND-RUA-URBANA-NOVO PILAR;JAGUARARI;;0;7.1.1.3;PLANO 7;43.815,15;;;32.861,36;17.040,46;38,89%;15.820,90;SIPEL;;;10/2024;21/10/2024;25/10/2024;PRIORIDADE PLANO ANEEL;5;4;4;4;0,18;0,15;100%;100%;31/10/2024;;;APROVADO - MANTER;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024 10:21;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;LUDIMILA OLIVEIRA - U464746;CONCLUÍDO;CONF.;;;01/11/2024;;;;0;;4600074798;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP NORTE;JUAZEIRO;9102070797;FINLNOTA;SIM;PCO0096934/24;Y-1142957;ER-CIND-RUA-PROJETO CURACA-CURACA I;JUAZEIRO;;1;7.1.2.3;PLANO 7;16.257,73;;;12.193,30;16.783,21;103,23%;-525,48;SIPEL;;;10/2024;;;QLP;1;1;5;5;0,00;0,00;100%;100%;29/10/2024;;;APROVADO - MANTER;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024 10:21;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;CARLOS EDUARDO - U462214;CONCLUÍDO;CONF.;ANALISADO;23/10/2024;01/11/2024;;;;0;;4600074796;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP NORTE;JUAZEIRO;9102093857;FINLNOTA;SIM;PCO0096592/24;Y-1149831;AC-CIND-SI-SAO JOSE-CARNEIROS - RURAL;JUAZEIRO;;1;7.1.2.3;PLANO 7;18.837,34;;;14.128,01;16.629,39;88,28%;2.207,95;SIPEL;;;10/2024;;;QLP;0;1;1;1;0,00;0,00;100%;100%;10/10/2024;;;APROVADO - MANTER;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024 10:21;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;VICTOR BARROS - U462427;CONCLUÍDO;CONF.;;;16/10/2024;;;;0;;4600074796;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP NORTE;JUAZEIRO;9101986293;FINLNOTA;SIM;PCO0097878/24;Y-1117183;IS-COEL-AV-AGUAS BELAS-MALHADA DA AREIA;JUAZEIRO;;0;8.6.3;PLANO 8;32.324,04;;;24.243,03;16.221,48;50,18%;8.021,55;SIPEL;;;10/2024;;;ESTRATÉGICA;2;1;0;0;0,00;0,00;100%;100%;30/10/2024;;;APROVADO - MANTER;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024 10:29;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;VICTOR BARROS - U462427;CONCLUÍDO;CONF.;;;01/11/2024;;;;0;;4600074796;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP NORTE;JUAZEIRO;9102076999;FINLNOTA;SIM;PCO0096537/24;Y-1145735;ER-CCOL-POV-CACIMBA DE ZE DA BELA-RURAL;JUAZEIRO;;1;14.4.12.1;PLANO 14;11.206,79;;;8.405,09;16.195,60;144,52%;-4.988,81;SIPEL;Y-1168508;Y-1168511;10/2024;;;QLP;3;3;0;0;0,18;0,19;100%;100%;10/10/2024;;;APROVADO - MANTER;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024 10:21;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;VICTOR BARROS - U462427;CONCLUÍDO;CONF.;;;16/10/2024;;;;0;;4600074796;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9102060106;FINLNOTA;SIM;PCO0096094/24;Y-1139676;ER-CIND-ROD-LOMANTO JUNIOR-RR-S BONFIM;SENHOR DO BONFIM;;1;7.1.2.3;PLANO 7;21.349,60;;;16.012,20;16.145,42;75,62%;5.204,18;SIPEL;;;10/2024;03/10/2024;04/10/2024;PRIORIDADE PLANO ANEEL;0;0;1;1;0,00;0,00;100%;100%;04/10/2024;;;APROVADO - MANTER;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024 10:21;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;LUDIMILA OLIVEIRA - U464746;CONCLUÍDO;CONF.;;;07/10/2024;;;;0;;4600074798;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9102067389;FINLNOTA;SIM;PCO0096581/24;Y-1145392;UB-CIND-RUA-DO VINTEM-NS DA CONCEI  O;ITIÚBA;;2;7.1.1.3;PLANO 7;19.937,41;;;14.953,06;15.952,65;80,01%;3.984,76;SIPEL;;;10/2024;16/10/2024;20/10/2024;REPUTACIONAL;3;3;3;3;0,13;0,14;100%;100%;23/10/2024;;;APROVADO - MANTER;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024 10:21;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;WELLINGTON SOUZA - U470124;CONCLUÍDO;CONF.;;;24/10/2024;;;;0;;4600074798;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9102034812;FINLNOTA;SIM;PCO0095899/24;Y-1136732;UB-CIND-RUA-NOSSA SENHORA -DAS DORES;MONTE SANTO;;5;7.1.1.3;PLANO 7;13.014,57;;;9.760,93;15.917,70;122,31%;-2.903,13;SIPEL;;;10/2024;;;PRIORIDADE PLANO ANEEL;2;3;3;3;0,05;0,06;100%;100%;18/10/2024;;;APROVADO - MANTER;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024 10:21;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;WELLINGTON SOUZA - U470124;CONCLUÍDO;CONF.;;;22/10/2024;;;;0;;4600074798;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP NORTE;JUAZEIRO;9102061117;FINLNOTA;SIM;PCO0096933/24;Y-1138980;AC-CIND-POV-PROJETO CURACA-RURAL;JUAZEIRO;;1;7.1.2.3;PLANO 7;21.433,97;;;16.075,48;15.456,76;72,11%;618,72;SIPEL;;;10/2024;;;QLP;0;0;1;1;0,37;0,38;100%;100%;23/10/2024;;;APROVADO - MANTER;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024 10:21;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;VICTOR BARROS - U462427;CONCLUÍDO;CONF.;;;24/10/2024;;;;0;;4600074796;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP NORTE;REMANSO;9102004033;FINLNOTA;SIM;PCO0095372/24;Y-1122762;ER-CIND-SI-ANGICAL-RURAL;CASA NOVA;;1;7.1.2.3;PLANO 7;16.922,83;;;12.692,12;15.237,18;90,04%;1.685,65;SIPEL;;;10/2024;;;ESTRATÉGICA;1;1;0;0;0,98;0,00;100%;100%;11/10/2024;;;APROVADO - MANTER;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024 10:21;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;DIEGO ALMEIDA - U462235;CONCLUÍDO;CONF.;;;15/10/2024;;;;0;;4600074796;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9102082810;FINLNOTA;SIM;PCO0096568/24;Y-1148412;UB-CIND-AV-JOSE CORGOSINHO-URBANO;ANDORINHAS;;1;7.1.1.3;PLANO 7;25.038,49;;;18.778,87;14.949,18;59,70%;3.829,69;SIPEL;;;10/2024;14/10/2024;23/10/2024;QLP;4;3;3;3;0,14;0,20;100%;100%;30/10/2024;;;APROVADO - MANTER;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024 10:21;PAULO DE TARSO DIAS DO NASCIMENTO;29/09/2024;PAULO DE TARSO DIAS DO NASCIMENTO;GUTTEMBERG SANTOS - U343220;CONCLUÍDO;CONF.;;;01/11/2024;;;;0;;4600074798;1
